hero_name,position,matchType,pick_count,ban_count,win_count,matches_played,pick_rate,ban_rate,win_rate
Zoe,Ban,2021 LCL 夏季赛,0,7,0,75,0.0,0.0933,0.0
Zoe,MID,2021 LCL 夏季赛,2,0,0,75,0.0267,0.0,0.0
Aatrox,Ban,2021 LCL 春季赛,0,9,0,64,0.0,0.1406,0.0
Aatrox,TOP,2021 LCL 春季赛,6,0,1,64,0.0938,0.0,0.1667
Ahri,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Ahri,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Akali,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Akali,MID,2021 LCL 春季赛,4,0,2,64,0.0625,0.0,0.5
Alistar,Ban,2021 LCL 春季赛,0,15,0,64,0.0,0.2344,0.0
Alistar,SUP,2021 LCL 春季赛,25,0,17,64,0.3906,0.0,0.68
Aphelios,ADC,2021 LCL 春季赛,10,0,6,64,0.1563,0.0,0.6
Aphelios,Ban,2021 LCL 春季赛,0,6,0,64,0.0,0.0938,0.0
Ashe,ADC,2021 LCL 春季赛,3,0,2,64,0.0469,0.0,0.6667
Azir,Ban,2021 LCL 春季赛,0,18,0,64,0.0,0.2813,0.0
Azir,MID,2021 LCL 春季赛,16,0,9,64,0.25,0.0,0.5625
Bard,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Blitzcrank,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Blitzcrank,SUP,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Braum,SUP,2021 LCL 春季赛,7,0,2,64,0.1094,0.0,0.2857
Caitlyn,ADC,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Camille,Ban,2021 LCL 春季赛,0,27,0,64,0.0,0.4219,0.0
Camille,TOP,2021 LCL 春季赛,3,0,0,64,0.0469,0.0,0.0
Cassiopeia,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Cassiopeia,MID,2021 LCL 春季赛,3,0,2,64,0.0469,0.0,0.6667
Chogath,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Chogath,TOP,2021 LCL 春季赛,10,0,5,64,0.1563,0.0,0.5
Corki,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Corki,MID,2021 LCL 春季赛,6,0,2,64,0.0938,0.0,0.3333
Darius,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Darius,TOP,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Draven,ADC,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Drmundo,JUG,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Ekko,JUG,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Ezreal,ADC,2021 LCL 春季赛,6,0,2,64,0.0938,0.0,0.3333
Ezreal,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Galio,Ban,2021 LCL 春季赛,0,6,0,64,0.0,0.0938,0.0
Galio,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Galio,SUP,2021 LCL 春季赛,4,0,1,64,0.0625,0.0,0.25
Gangplank,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Gangplank,TOP,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Gnar,Ban,2021 LCL 春季赛,0,20,0,64,0.0,0.3125,0.0
Gnar,TOP,2021 LCL 春季赛,31,0,18,64,0.4844,0.0,0.5806
Gragas,Ban,2021 LCL 春季赛,0,8,0,64,0.0,0.125,0.0
Gragas,JUG,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Gragas,SUP,2021 LCL 春季赛,6,0,2,64,0.0938,0.0,0.3333
Gragas,TOP,2021 LCL 春季赛,5,0,4,64,0.0781,0.0,0.8
Graves,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Graves,JUG,2021 LCL 春季赛,9,0,5,64,0.1406,0.0,0.5556
Hecarim,Ban,2021 LCL 春季赛,0,30,0,64,0.0,0.4688,0.0
Hecarim,JUG,2021 LCL 春季赛,27,0,17,64,0.4219,0.0,0.6296
Irelia,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Ivern,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Jarvaniv,Ban,2021 LCL 春季赛,0,4,0,64,0.0,0.0625,0.0
Jarvaniv,JUG,2021 LCL 春季赛,3,0,1,64,0.0469,0.0,0.3333
Jax,TOP,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Jayce,Ban,2021 LCL 春季赛,0,8,0,64,0.0,0.125,0.0
Jayce,MID,2021 LCL 春季赛,4,0,3,64,0.0625,0.0,0.75
Jayce,TOP,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Jhin,ADC,2021 LCL 春季赛,11,0,5,64,0.1719,0.0,0.4545
Jhin,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Jinx,ADC,2021 LCL 春季赛,4,0,1,64,0.0625,0.0,0.25
Jinx,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Kaisa,ADC,2021 LCL 春季赛,29,0,11,64,0.4531,0.0,0.3793
Kaisa,Ban,2021 LCL 春季赛,0,25,0,64,0.0,0.3906,0.0
Kalista,ADC,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Karma,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Karthus,JUG,2021 LCL 春季赛,2,0,0,64,0.0313,0.0,0.0
Kassadin,Ban,2021 LCL 春季赛,0,9,0,64,0.0,0.1406,0.0
Kassadin,MID,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Kayn,JUG,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Kennen,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Khazix,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Khazix,JUG,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Kindred,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Kogmaw,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Leona,Ban,2021 LCL 春季赛,0,6,0,64,0.0,0.0938,0.0
Leona,SUP,2021 LCL 春季赛,4,0,2,64,0.0625,0.0,0.5
Lillia,Ban,2021 LCL 春季赛,0,18,0,64,0.0,0.2813,0.0
Lillia,JUG,2021 LCL 春季赛,28,0,14,64,0.4375,0.0,0.5
Lucian,Ban,2021 LCL 春季赛,0,12,0,64,0.0,0.1875,0.0
Lucian,MID,2021 LCL 春季赛,4,0,2,64,0.0625,0.0,0.5
Lulu,SUP,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Malphite,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Malphite,TOP,2021 LCL 春季赛,4,0,2,64,0.0625,0.0,0.5
Maokai,SUP,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Missfortune,ADC,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Missfortune,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Monkeyking,Ban,2021 LCL 春季赛,0,10,0,64,0.0,0.1563,0.0
Monkeyking,TOP,2021 LCL 春季赛,4,0,3,64,0.0625,0.0,0.75
Mordekaiser,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Mordekaiser,TOP,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Nasus,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Nasus,TOP,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Nautilus,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Nautilus,SUP,2021 LCL 春季赛,16,0,8,64,0.25,0.0,0.5
Nidalee,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Nidalee,JUG,2021 LCL 春季赛,4,0,3,64,0.0625,0.0,0.75
Nocturne,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Nocturne,JUG,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Nocturne,TOP,2021 LCL 春季赛,4,0,1,64,0.0625,0.0,0.25
Olaf,Ban,2021 LCL 春季赛,0,12,0,64,0.0,0.1875,0.0
Olaf,JUG,2021 LCL 春季赛,12,0,1,64,0.1875,0.0,0.0833
Orianna,Ban,2021 LCL 春季赛,0,36,0,64,0.0,0.5625,0.0
Orianna,MID,2021 LCL 春季赛,20,0,12,64,0.3125,0.0,0.6
Ornn,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Ornn,TOP,2021 LCL 春季赛,5,0,1,64,0.0781,0.0,0.2
Rakan,SUP,2021 LCL 春季赛,3,0,3,64,0.0469,0.0,1.0
Reksai,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Reksai,JUG,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Rell,Ban,2021 LCL 春季赛,0,21,0,64,0.0,0.3281,0.0
Rell,SUP,2021 LCL 春季赛,32,0,14,64,0.5,0.0,0.4375
Renekton,Ban,2021 LCL 春季赛,0,6,0,64,0.0,0.0938,0.0
Renekton,MID,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Renekton,TOP,2021 LCL 春季赛,11,0,5,64,0.1719,0.0,0.4545
Rumble,MID,2021 LCL 春季赛,4,0,2,64,0.0625,0.0,0.5
Ryze,Ban,2021 LCL 春季赛,0,8,0,64,0.0,0.125,0.0
Ryze,MID,2021 LCL 春季赛,13,0,4,64,0.2031,0.0,0.3077
Samira,ADC,2021 LCL 春季赛,2,0,2,64,0.0313,0.0,1.0
Samira,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Senna,ADC,2021 LCL 春季赛,15,0,6,64,0.2344,0.0,0.4
Senna,Ban,2021 LCL 春季赛,0,15,0,64,0.0,0.2344,0.0
Seraphine,ADC,2021 LCL 春季赛,4,0,4,64,0.0625,0.0,1.0
Seraphine,Ban,2021 LCL 春季赛,0,47,0,64,0.0,0.7344,0.0
Seraphine,MID,2021 LCL 春季赛,6,0,5,64,0.0938,0.0,0.8333
Seraphine,SUP,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Sett,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Sett,TOP,2021 LCL 春季赛,4,0,3,64,0.0625,0.0,0.75
Shen,TOP,2021 LCL 春季赛,3,0,2,64,0.0469,0.0,0.6667
Sion,Ban,2021 LCL 春季赛,0,11,0,64,0.0,0.1719,0.0
Sion,SUP,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Sion,TOP,2021 LCL 春季赛,18,0,9,64,0.2813,0.0,0.5
Sivir,ADC,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Sivir,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Skarner,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Skarner,JUG,2021 LCL 春季赛,4,0,1,64,0.0625,0.0,0.25
Swain,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Swain,TOP,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Sylas,Ban,2021 LCL 春季赛,0,7,0,64,0.0,0.1094,0.0
Sylas,MID,2021 LCL 春季赛,7,0,4,64,0.1094,0.0,0.5714
Syndra,Ban,2021 LCL 春季赛,0,5,0,64,0.0,0.0781,0.0
Syndra,MID,2021 LCL 春季赛,11,0,2,64,0.1719,0.0,0.1818
Tahmkench,Ban,2021 LCL 春季赛,0,6,0,64,0.0,0.0938,0.0
Tahmkench,SUP,2021 LCL 春季赛,8,0,4,64,0.125,0.0,0.5
Taliyah,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Taliyah,JUG,2021 LCL 春季赛,3,0,1,64,0.0469,0.0,0.3333
Taric,SUP,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Thresh,Ban,2021 LCL 春季赛,0,39,0,64,0.0,0.6094,0.0
Thresh,SUP,2021 LCL 春季赛,15,0,7,64,0.2344,0.0,0.4667
Tristana,ADC,2021 LCL 春季赛,11,0,6,64,0.1719,0.0,0.5455
Tristana,Ban,2021 LCL 春季赛,0,17,0,64,0.0,0.2656,0.0
Tristana,MID,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Trundle,JUG,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Twistedfate,Ban,2021 LCL 春季赛,0,11,0,64,0.0,0.1719,0.0
Twistedfate,MID,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Udyr,Ban,2021 LCL 春季赛,0,38,0,64,0.0,0.5938,0.0
Udyr,JUG,2021 LCL 春季赛,15,0,8,64,0.2344,0.0,0.5333
Urgot,Ban,2021 LCL 春季赛,0,4,0,64,0.0,0.0625,0.0
Urgot,TOP,2021 LCL 春季赛,5,0,2,64,0.0781,0.0,0.4
Varus,Ban,2021 LCL 春季赛,0,2,0,64,0.0,0.0313,0.0
Vayne,ADC,2021 LCL 春季赛,3,0,1,64,0.0469,0.0,0.3333
Vayne,Ban,2021 LCL 春季赛,0,4,0,64,0.0,0.0625,0.0
Viktor,Ban,2021 LCL 春季赛,0,8,0,64,0.0,0.125,0.0
Viktor,MID,2021 LCL 春季赛,13,0,8,64,0.2031,0.0,0.6154
Vladimir,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Volibear,Ban,2021 LCL 春季赛,0,3,0,64,0.0,0.0469,0.0
Volibear,JUG,2021 LCL 春季赛,8,0,4,64,0.125,0.0,0.5
Volibear,TOP,2021 LCL 春季赛,3,0,1,64,0.0469,0.0,0.3333
Xayah,ADC,2021 LCL 春季赛,23,0,13,64,0.3594,0.0,0.5652
Xayah,Ban,2021 LCL 春季赛,0,11,0,64,0.0,0.1719,0.0
Yasuo,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Yone,Ban,2021 LCL 春季赛,0,14,0,64,0.0,0.2188,0.0
Yone,MID,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Yone,TOP,2021 LCL 春季赛,1,0,1,64,0.0156,0.0,1.0
Yorick,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Yorick,TOP,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Ziggs,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Ziggs,MID,2021 LCL 春季赛,2,0,1,64,0.0313,0.0,0.5
Zoe,Ban,2021 LCL 春季赛,0,1,0,64,0.0,0.0156,0.0
Zoe,MID,2021 LCL 春季赛,1,0,0,64,0.0156,0.0,0.0
Aatrox,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Aatrox,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Aatrox,TOP,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Ahri,Ban,2021 LCO 夏季赛,0,4,0,102,0.0,0.0392,0.0
Ahri,MID,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Akali,Ban,2021 LCO 夏季赛,0,36,0,102,0.0,0.3529,0.0
Akali,MID,2021 LCO 夏季赛,11,0,7,102,0.1078,0.0,0.6364
Akali,TOP,2021 LCO 夏季赛,5,0,3,102,0.049,0.0,0.6
Akshan,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Alistar,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Alistar,SUP,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Aphelios,ADC,2021 LCO 夏季赛,26,0,16,102,0.2549,0.0,0.6154
Aphelios,Ban,2021 LCO 夏季赛,0,10,0,102,0.0,0.098,0.0
Ashe,ADC,2021 LCO 夏季赛,10,0,5,102,0.098,0.0,0.5
Ashe,Ban,2021 LCO 夏季赛,0,6,0,102,0.0,0.0588,0.0
Bard,Ban,2021 LCO 夏季赛,0,10,0,102,0.0,0.098,0.0
Bard,SUP,2021 LCO 夏季赛,9,0,6,102,0.0882,0.0,0.6667
Blitzcrank,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Blitzcrank,SUP,2021 LCO 夏季赛,3,0,3,102,0.0294,0.0,1.0
Brand,ADC,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Braum,Ban,2021 LCO 夏季赛,0,11,0,102,0.0,0.1078,0.0
Braum,SUP,2021 LCO 夏季赛,19,0,5,102,0.1863,0.0,0.2632
Camille,Ban,2021 LCO 夏季赛,0,33,0,102,0.0,0.3235,0.0
Camille,TOP,2021 LCO 夏季赛,28,0,19,102,0.2745,0.0,0.6786
Cassiopeia,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Cassiopeia,MID,2021 LCO 夏季赛,4,0,3,102,0.0392,0.0,0.75
Chogath,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Chogath,TOP,2021 LCO 夏季赛,3,0,3,102,0.0294,0.0,1.0
Diana,Ban,2021 LCO 夏季赛,0,19,0,102,0.0,0.1863,0.0
Diana,JUG,2021 LCO 夏季赛,25,0,11,102,0.2451,0.0,0.44
Diana,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Draven,ADC,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Drmundo,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Drmundo,JUG,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Drmundo,SUP,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Drmundo,TOP,2021 LCO 夏季赛,7,0,4,102,0.0686,0.0,0.5714
Ekko,JUG,2021 LCO 夏季赛,2,0,1,102,0.0196,0.0,0.5
Elise,Ban,2021 LCO 夏季赛,0,7,0,102,0.0,0.0686,0.0
Elise,JUG,2021 LCO 夏季赛,2,0,1,102,0.0196,0.0,0.5
Evelynn,Ban,2021 LCO 夏季赛,0,14,0,102,0.0,0.1373,0.0
Evelynn,JUG,2021 LCO 夏季赛,6,0,5,102,0.0588,0.0,0.8333
Ezreal,ADC,2021 LCO 夏季赛,37,0,24,102,0.3627,0.0,0.6486
Ezreal,Ban,2021 LCO 夏季赛,0,13,0,102,0.0,0.1275,0.0
Fiddlesticks,Ban,2021 LCO 夏季赛,0,4,0,102,0.0,0.0392,0.0
Fiddlesticks,JUG,2021 LCO 夏季赛,2,0,2,102,0.0196,0.0,1.0
Fiora,TOP,2021 LCO 夏季赛,2,0,0,102,0.0196,0.0,0.0
Galio,Ban,2021 LCO 夏季赛,0,20,0,102,0.0,0.1961,0.0
Galio,MID,2021 LCO 夏季赛,4,0,3,102,0.0392,0.0,0.75
Galio,SUP,2021 LCO 夏季赛,2,0,0,102,0.0196,0.0,0.0
Gangplank,TOP,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Gnar,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Gnar,TOP,2021 LCO 夏季赛,13,0,4,102,0.1275,0.0,0.3077
Gragas,SUP,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Gragas,TOP,2021 LCO 夏季赛,2,0,1,102,0.0196,0.0,0.5
Graves,Ban,2021 LCO 夏季赛,0,17,0,102,0.0,0.1667,0.0
Graves,JUG,2021 LCO 夏季赛,7,0,5,102,0.0686,0.0,0.7143
Graves,MID,2021 LCO 夏季赛,2,0,1,102,0.0196,0.0,0.5
Gwen,Ban,2021 LCO 夏季赛,0,60,0,102,0.0,0.5882,0.0
Gwen,JUG,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Gwen,MID,2021 LCO 夏季赛,2,0,2,102,0.0196,0.0,1.0
Gwen,TOP,2021 LCO 夏季赛,12,0,4,102,0.1176,0.0,0.3333
Hecarim,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Hecarim,JUG,2021 LCO 夏季赛,8,0,3,102,0.0784,0.0,0.375
Heimerdinger,ADC,2021 LCO 夏季赛,2,0,2,102,0.0196,0.0,1.0
Heimerdinger,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Irelia,Ban,2021 LCO 夏季赛,0,24,0,102,0.0,0.2353,0.0
Irelia,MID,2021 LCO 夏季赛,5,0,4,102,0.049,0.0,0.8
Irelia,TOP,2021 LCO 夏季赛,2,0,0,102,0.0196,0.0,0.0
Jarvaniv,JUG,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Jax,Ban,2021 LCO 夏季赛,0,10,0,102,0.0,0.098,0.0
Jax,TOP,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Jayce,Ban,2021 LCO 夏季赛,0,11,0,102,0.0,0.1078,0.0
Jayce,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Jayce,TOP,2021 LCO 夏季赛,11,0,7,102,0.1078,0.0,0.6364
Jhin,ADC,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Jinx,ADC,2021 LCO 夏季赛,7,0,5,102,0.0686,0.0,0.7143
Jinx,Ban,2021 LCO 夏季赛,0,4,0,102,0.0,0.0392,0.0
Kaisa,ADC,2021 LCO 夏季赛,16,0,10,102,0.1569,0.0,0.625
Kaisa,Ban,2021 LCO 夏季赛,0,13,0,102,0.0,0.1275,0.0
Kalista,ADC,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Kalista,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Karma,Ban,2021 LCO 夏季赛,0,31,0,102,0.0,0.3039,0.0
Karma,MID,2021 LCO 夏季赛,6,0,3,102,0.0588,0.0,0.5
Karma,SUP,2021 LCO 夏季赛,10,0,4,102,0.098,0.0,0.4
Karma,TOP,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Karthus,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Karthus,JUG,2021 LCO 夏季赛,4,0,2,102,0.0392,0.0,0.5
Kassadin,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Katarina,Ban,2021 LCO 夏季赛,0,8,0,102,0.0,0.0784,0.0
Katarina,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Kayle,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Kayle,MID,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Kayn,Ban,2021 LCO 夏季赛,0,6,0,102,0.0,0.0588,0.0
Kayn,JUG,2021 LCO 夏季赛,4,0,3,102,0.0392,0.0,0.75
Kayn,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Kennen,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Kennen,TOP,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Kindred,ADC,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Kindred,Ban,2021 LCO 夏季赛,0,4,0,102,0.0,0.0392,0.0
Kindred,JUG,2021 LCO 夏季赛,4,0,2,102,0.0392,0.0,0.5
Kogmaw,ADC,2021 LCO 夏季赛,10,0,1,102,0.098,0.0,0.1
Kogmaw,Ban,2021 LCO 夏季赛,0,3,0,102,0.0,0.0294,0.0
Leblanc,Ban,2021 LCO 夏季赛,0,43,0,102,0.0,0.4216,0.0
Leblanc,MID,2021 LCO 夏季赛,15,0,10,102,0.1471,0.0,0.6667
Leesin,Ban,2021 LCO 夏季赛,0,18,0,102,0.0,0.1765,0.0
Leesin,JUG,2021 LCO 夏季赛,15,0,4,102,0.1471,0.0,0.2667
Leesin,MID,2021 LCO 夏季赛,14,0,10,102,0.1373,0.0,0.7143
Leesin,TOP,2021 LCO 夏季赛,14,0,6,102,0.1373,0.0,0.4286
Leona,Ban,2021 LCO 夏季赛,0,12,0,102,0.0,0.1176,0.0
Leona,SUP,2021 LCO 夏季赛,45,0,33,102,0.4412,0.0,0.7333
Lillia,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Lillia,JUG,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Lillia,TOP,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Lissandra,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Lissandra,MID,2021 LCO 夏季赛,2,0,1,102,0.0196,0.0,0.5
Lucian,Ban,2021 LCO 夏季赛,0,20,0,102,0.0,0.1961,0.0
Lucian,JUG,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Lucian,MID,2021 LCO 夏季赛,8,0,1,102,0.0784,0.0,0.125
Lucian,TOP,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Lulu,Ban,2021 LCO 夏季赛,0,44,0,102,0.0,0.4314,0.0
Lulu,MID,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Lulu,SUP,2021 LCO 夏季赛,11,0,6,102,0.1078,0.0,0.5455
Lulu,TOP,2021 LCO 夏季赛,4,0,2,102,0.0392,0.0,0.5
Lux,MID,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Malphite,ADC,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Malphite,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Malphite,TOP,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Malzahar,MID,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
Monkeyking,Ban,2021 LCO 夏季赛,0,1,0,102,0.0,0.0098,0.0
Monkeyking,SUP,2021 LCO 夏季赛,1,0,0,102,0.0098,0.0,0.0
Monkeyking,TOP,2021 LCO 夏季赛,3,0,2,102,0.0294,0.0,0.6667
Mordekaiser,TOP,2021 LCO 夏季赛,2,0,0,102,0.0196,0.0,0.0
Nautilus,Ban,2021 LCO 夏季赛,0,12,0,102,0.0,0.1176,0.0
Nautilus,SUP,2021 LCO 夏季赛,28,0,11,102,0.2745,0.0,0.3929
Nidalee,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Nidalee,JUG,2021 LCO 夏季赛,6,0,5,102,0.0588,0.0,0.8333
Nocturne,Ban,2021 LCO 夏季赛,0,30,0,102,0.0,0.2941,0.0
Nocturne,JUG,2021 LCO 夏季赛,4,0,2,102,0.0392,0.0,0.5
Nocturne,MID,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Nocturne,TOP,2021 LCO 夏季赛,10,0,3,102,0.098,0.0,0.3
Olaf,Ban,2021 LCO 夏季赛,0,2,0,102,0.0,0.0196,0.0
Olaf,JUG,2021 LCO 夏季赛,3,0,1,102,0.0294,0.0,0.3333
Orianna,Ban,2021 LCO 夏季赛,0,8,0,102,0.0,0.0784,0.0
Orianna,MID,2021 LCO 夏季赛,9,0,6,102,0.0882,0.0,0.6667
Ornn,Ban,2021 LCO 夏季赛,0,5,0,102,0.0,0.049,0.0
Ornn,TOP,2021 LCO 夏季赛,8,0,4,102,0.0784,0.0,0.5
Poppy,SUP,2021 LCO 夏季赛,1,0,1,102,0.0098,0.0,1.0
