Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,matches_won_1,matches_won_2,Team1_Baron,Team1_Dra,Team1_Turts,Team1_kills,Team1_deaths,Team1_assists,Team1_CS,Team1_gold,Team1_damage,Team1_tanking,Team2_Baron,Team2_Dra,Team2_Turts,Team2_kills,Team2_deaths,Team2_assists,Team2_CS,Team2_gold,Team2_damage,Team2_tanking
BRO,KR,KT,KR,2021 LCK 夏季赛,5,174.7,1,4,1,10,21,43,69,107,5910,293988,321746.0,455546.0,6,15,36,69,43,184,6151,323690,319140.0,482286.0
FOX,KR,HLE,KR,2021 LCK 夏季赛,4,134.4,4,0,4,13,32,62,36,156,4545,253206,273692.0,391118.0,1,6,10,36,62,84,4395,222854,279207.0,391946.0
BRO,KR,GEN,KR,2021 LCK 夏季赛,6,202.6,2,4,3,11,30,47,79,112,6694,341571,355398.0,531464.0,7,18,38,79,47,174,6921,365283,371362.0,527005.0
DRX,KR,KDF,KR,2021 LCK 夏季赛,5,185.4,2,3,3,12,33,51,54,115,6713,333732,300756.0,522375.0,4,15,36,54,51,136,6593,339520,357375.0,430870.0
DK,KR,DRX,KR,2021 LCK 夏季赛,4,109.9,4,0,5,11,40,73,20,180,3785,220593,251406.0,316494.0,0,2,10,20,73,51,3625,175195,209893.0,323534.0
GEN,KR,HLE,KR,2021 LCK 夏季赛,5,176.8,4,1,6,17,43,89,62,196,5969,335327,357309.0,505004.0,2,9,19,61,89,158,5551,297446,363079.0,494481.0
FOX,KR,KDF,KR,2021 LCK 夏季赛,6,211.6,3,3,4,16,38,70,79,187,6981,364072,440844.0,633484.0,6,15,33,79,70,216,7105,378855,459848.0,624718.0
DK,KR,HLE,KR,2021 LCK 夏季赛,5,148.3,4,1,5,11,43,77,55,169,4809,282989,338466.0,411445.0,2,8,17,54,77,109,4937,255412,269687.0,457266.0
KT,KR,NS,KR,2021 LCK 夏季赛,5,158.8,1,4,1,9,17,52,77,96,5314,268840,297808.0,454015.0,5,12,36,77,52,196,5064,292682,324164.0,430031.0
HLE,KR,KDF,KR,2021 LCK 夏季赛,4,135.9,0,4,1,5,17,25,70,55,4466,220590,217994.0,384395.0,4,13,38,70,26,163,4493,257504,273430.0,342284.0
KDF,KR,T1,KR,2021 LCK 夏季赛,6,231.2,3,3,4,17,35,43,49,104,7692,389895,327027.0,558582.0,7,14,42,49,43,132,7716,401989,397997.0,506364.0
GEN,KR,KDF,KR,2021 LCK 夏季赛,5,186.1,3,2,4,15,33,67,46,159,6281,329695,385122.0,491769.0,3,10,28,46,67,101,6236,318900,354603.0,555801.0
DRX,KR,NS,KR,2021 LCK 夏季赛,5,164.3,1,4,1,11,12,39,74,85,5536,270639,295747.0,524485.0,6,12,43,74,39,173,5581,309781,385558.0,452567.0
BRO,KR,DK,KR,2021 LCK 夏季赛,5,157.7,2,3,3,13,26,53,66,122,5129,271411,276235.0,446755.0,3,10,31,66,54,143,5010,280521,327786.0,420166.0
BRO,KR,T1,KR,2021 LCK 夏季赛,5,158.2,1,4,1,11,16,38,54,93,5365,261783,231475.0,419699.0,5,9,45,54,38,129,5492,294031,299648.0,387645.0
DRX,KR,FOX,KR,2021 LCK 夏季赛,2,67.7,0,2,0,1,4,20,33,41,2337,115941,154663.0,200672.0,3,9,19,33,20,76,2295,131144,152725.0,225871.0
DK,KR,KDF,KR,2021 LCK 夏季赛,5,190.3,3,2,7,14,37,69,72,141,6226,341928,358658.0,542519.0,1,12,20,71,69,170,6111,323436,371497.0,491938.0
DRX,KR,KT,KR,2021 LCK 夏季赛,5,168.6,1,4,2,5,19,50,94,110,5633,290444,284361.0,492725.0,4,18,43,94,50,219,5853,325386,370264.0,444184.0
DRX,KR,GEN,KR,2021 LCK 夏季赛,5,153.3,1,4,1,6,16,39,75,98,5089,252469,282604.0,412138.0,4,15,39,75,39,167,5367,292174,292006.0,429448.0
BRO,KR,DRX,KR,2021 LCK 夏季赛,6,190.0,3,3,3,16,32,69,59,170,6507,333656,349066.0,476767.0,3,10,37,59,69,142,6679,339923,323995.0,516795.0
HLE,KR,NS,KR,2021 LCK 夏季赛,6,218.2,3,3,5,9,38,83,65,184,7313,390559,441566.0,674326.0,3,21,30,65,83,123,7181,369983,471942.0,621722.0
FOX,KR,NS,KR,2021 LCK 夏季赛,6,216.8,3,3,5,15,37,60,87,123,7255,375050,375438.0,609875.0,6,15,35,87,60,203,7088,385339,454681.0,556869.0
GEN,KR,NS,KR,2021 LCK 夏季赛,5,179.3,4,1,5,14,41,66,34,157,6105,326264,310447.0,505296.0,2,12,23,33,66,80,5906,296177,359348.0,440407.0
NS,KR,T1,KR,2021 LCK 夏季赛,3,97.3,3,0,3,8,31,47,23,106,3475,190804,195078.0,250562.0,1,6,12,23,47,54,3349,167954,160784.0,275008.0
KT,KR,T1,KR,2021 LCK 夏季赛,5,151.8,1,4,1,8,14,44,68,86,5057,254683,202422.0,427866.0,4,12,38,67,45,162,5156,286520,307172.0,328671.0
HLE,KR,KT,KR,2021 LCK 夏季赛,5,163.2,2,3,2,9,25,56,71,122,5625,287542,337204.0,512478.0,4,12,35,70,56,175,5481,300444,358638.0,501549.0
BRO,KR,HLE,KR,2021 LCK 夏季赛,6,208.6,2,4,4,15,23,43,68,108,7103,348988,354937.0,501313.0,3,16,41,68,43,166,7512,382099,350902.0,560922.0
FOX,KR,KT,KR,2021 LCK 夏季赛,6,198.3,3,3,3,16,32,48,69,120,6899,343949,355339.0,524931.0,2,7,27,69,48,162,6686,343475,380589.0,533023.0
GEN,KR,KT,KR,2021 LCK 夏季赛,5,154.3,4,1,3,13,34,77,44,173,5232,289717,303766.0,372300.0,3,10,16,44,77,113,5157,264150,241275.0,422831.0
FOX,KR,GEN,KR,2021 LCK 夏季赛,6,193.5,3,3,6,16,42,75,65,174,6559,355163,337985.0,472778.0,4,13,35,65,77,154,6625,346820,311590.0,495448.0
DRX,KR,T1,KR,2021 LCK 春季赛,9,302.2,3,6,7,15,47,101,125,244,9918,521093,585363.0,834945.0,6,25,65,125,101,280,9960,541859,551464.0,882061.0
DK,KR,NS,KR,2021 LCK 春季赛,4,119.8,4,0,5,10,39,75,27,168,4334,244082,322898.0,343071.0,0,6,5,27,75,56,3766,185267,193282.0,441446.0
DK,KR,FOX,KR,2021 LCK 春季赛,4,145.6,4,0,6,16,39,72,54,174,4949,278118,344102.0,438760.0,1,6,15,54,72,140,4737,254557,301626.0,471351.0
BRO,KR,KDF,KR,2021 LCK 春季赛,4,132.6,2,2,3,6,21,59,51,148,4494,242450,250479.0,383144.0,3,13,27,51,59,117,4386,238438,267523.0,367024.0
DK,KR,KT,KR,2021 LCK 春季赛,6,215.2,4,2,7,17,45,87,80,168,7782,411669,441685.0,636152.0,3,12,28,80,87,162,7295,381491,379651.0,639266.0
DK,KR,GEN,KR,2021 LCK 春季赛,9,317.0,6,3,9,29,65,103,90,241,10517,561925,601912.0,873212.0,3,16,37,90,103,193,10613,529644,559763.0,867532.0
HLE,KR,T1,KR,2021 LCK 春季赛,5,146.2,1,4,1,8,12,43,85,93,4766,239792,250988.0,386155.0,5,10,43,85,44,183,5207,291303,274300.0,425738.0
FOX,KR,T1,KR,2021 LCK 春季赛,4,137.3,0,4,2,3,13,47,76,87,4405,233358,252449.0,422866.0,4,16,36,76,47,165,4643,266203,306113.0,395259.0
KDF,KR,NS,KR,2021 LCK 春季赛,4,152.5,2,2,3,12,22,57,66,135,4884,267126,331730.0,477226.0,3,12,25,66,58,151,4951,268889,336974.0,450099.0
GEN,KR,T1,KR,2021 LCK 春季赛,8,267.0,5,3,5,22,54,83,78,197,9078,473423,437034.0,680637.0,5,13,43,77,84,166,8918,458573,445319.0,706281.0
DRX,KR,HLE,KR,2021 LCK 春季赛,5,156.4,1,4,2,3,28,52,82,118,5019,268775,301558.0,482853.0,5,18,39,82,52,168,5411,303651,351988.0,462396.0
BRO,KR,NS,KR,2021 LCK 春季赛,4,127.7,0,4,0,6,8,14,58,34,4191,196916,199065.0,353696.0,4,12,36,58,14,153,4583,242861,249148.0,320450.0
KDF,KR,KT,KR,2021 LCK 春季赛,5,164.8,3,2,3,15,35,67,59,152,5682,302550,299003.0,471904.0,4,7,19,59,67,109,5602,288974,299447.0,454614.0
DK,KR,T1,KR,2021 LCK 春季赛,6,191.3,4,2,5,19,44,86,78,208,6324,353085,356395.0,530797.0,2,7,29,78,86,201,6391,340469,335288.0,552325.0
BRO,KR,FOX,KR,2021 LCK 春季赛,4,130.9,2,2,2,11,17,50,51,138,4477,231162,250549.0,391397.0,2,8,27,51,50,123,4634,240022,266962.0,381487.0
BRO,KR,KT,KR,2021 LCK 春季赛,5,188.4,2,3,4,16,25,55,52,166,6452,326028,319708.0,442267.0,5,10,38,52,55,124,6766,342225,296068.0,501498.0
FOX,KR,HLE,KR,2021 LCK 春季赛,5,170.3,3,2,3,13,40,72,60,164,5815,311805,366713.0,498948.0,3,12,24,60,72,153,5787,299921,331739.0,519247.0
BRO,KR,GEN,KR,2021 LCK 春季赛,5,150.5,1,4,0,6,13,34,62,84,5153,248279,200997.0,356426.0,5,13,44,62,34,132,5807,296938,234142.0,368938.0
DRX,KR,KDF,KR,2021 LCK 春季赛,6,222.6,4,2,4,18,43,66,67,152,7523,391328,436305.0,572717.0,4,16,35,67,66,153,7309,383645,396109.0,641113.0
DK,KR,DRX,KR,2021 LCK 春季赛,4,120.9,4,0,2,16,31,78,35,182,4158,231896,301278.0,385717.0,2,2,6,35,78,87,3757,193944,244652.0,396540.0
GEN,KR,HLE,KR,2021 LCK 春季赛,5,160.4,3,2,4,11,33,63,68,128,5559,292758,282564.0,426374.0,2,11,27,68,63,129,5473,283142,280248.0,438259.0
FOX,KR,KDF,KR,2021 LCK 春季赛,4,117.6,2,2,2,8,19,51,55,100,4076,213504,180753.0,286624.0,2,7,30,55,51,110,4281,220260,204342.0,299965.0
DK,KR,HLE,KR,2021 LCK 春季赛,8,264.5,7,1,12,21,64,126,89,316,8797,500511,637841.0,783636.0,2,16,35,88,126,168,8643,452312,528447.0,881772.0
KT,KR,NS,KR,2021 LCK 春季赛,5,166.4,2,3,4,8,24,52,53,125,5495,288673,310138.0,480351.0,5,16,33,53,52,129,5584,295531,331125.0,446094.0
KDF,KR,T1,KR,2021 LCK 春季赛,5,170.6,3,2,5,16,37,77,65,184,5439,304226,319806.0,539817.0,3,8,28,65,77,159,5531,295984,374840.0,483562.0
HLE,KR,KDF,KR,2021 LCK 春季赛,5,154.0,4,1,5,10,38,75,39,191,5486,292818,326546.0,429736.0,2,11,14,39,75,88,4834,247476,257100.0,454780.0
GEN,KR,KDF,KR,2021 LCK 春季赛,5,166.1,4,1,5,14,39,71,55,139,5808,311591,302409.0,463045.0,2,9,24,54,71,105,5514,286761,284553.0,434049.0
DRX,KR,NS,KR,2021 LCK 春季赛,6,201.8,3,3,3,13,41,76,69,171,7033,363183,377482.0,586469.0,5,16,37,69,77,163,6812,361580,368977.0,562952.0
BRO,KR,DK,KR,2021 LCK 春季赛,4,139.1,2,2,3,10,19,47,39,121,4660,239618,250503.0,371008.0,4,12,31,39,47,105,4649,246275,273738.0,378266.0
BRO,KR,T1,KR,2021 LCK 春季赛,4,119.4,2,2,2,10,17,37,43,96,3905,198921,175665.0,276473.0,2,5,25,43,37,104,4124,213964,185444.0,289323.0
DRX,KR,FOX,KR,2021 LCK 春季赛,6,201.1,3,3,5,12,36,75,65,181,7269,368430,419622.0,534236.0,3,17,34,65,75,143,7054,358284,345528.0,567758.0
DK,KR,KDF,KR,2021 LCK 春季赛,4,126.9,4,0,5,11,34,67,43,146,4312,244034,296114.0,385149.0,0,6,8,42,67,83,4034,208914,243429.0,406089.0
DRX,KR,KT,KR,2021 LCK 春季赛,5,175.5,2,3,4,12,30,57,73,147,6044,314452,317259.0,517624.0,5,14,31,73,57,187,5882,315503,335237.0,453933.0
DRX,KR,GEN,KR,2021 LCK 春季赛,5,170.7,2,3,3,13,30,42,50,86,5940,296105,297329.0,465583.0,4,14,37,50,42,105,5982,307946,304484.0,456378.0
BRO,KR,DRX,KR,2021 LCK 春季赛,5,172.9,1,4,3,11,21,49,59,132,5847,295289,296620.0,470099.0,4,15,41,59,49,144,6172,318432,335406.0,470971.0
FOX,KR,KT,KR,2021 LCK 春季赛,4,125.8,2,2,2,12,24,47,51,98,4349,226353,180474.0,327744.0,4,5,22,51,47,111,4614,234883,225569.0,306001.0
HLE,KR,NS,KR,2021 LCK 春季赛,10,347.7,7,3,9,31,70,154,140,371,11464,627408,833287.0,1093633.0,5,18,46,140,154,314,10938,589835,751025.0,1181543.0
FOX,KR,NS,KR,2021 LCK 春季赛,5,144.5,1,4,1,7,17,48,56,117,4676,240739,252909.0,366521.0,4,13,38,56,49,147,4832,261645,260877.0,387961.0
NS,KR,T1,KR,2021 LCK 春季赛,5,164.7,1,4,1,9,16,48,67,101,5498,279728,269942.0,503023.0,6,15,43,67,48,147,5749,311316,336746.0,462865.0
GEN,KR,NS,KR,2021 LCK 春季赛,4,113.5,4,0,4,10,36,78,25,162,4043,231897,240389.0,295491.0,0,5,3,25,78,47,3655,177632,180803.0,329455.0
HLE,KR,KT,KR,2021 LCK 春季赛,5,169.0,4,1,4,16,36,85,50,171,5718,315071,427851.0,525954.0,3,5,16,47,85,84,5445,278302,321820.0,572934.0
BRO,KR,HLE,KR,2021 LCK 春季赛,4,116.9,0,4,0,6,4,16,54,37,3863,179751,146298.0,328737.0,6,10,36,54,16,122,4322,231754,225523.0,281505.0
KT,KR,T1,KR,2021 LCK 春季赛,5,183.3,2,3,2,10,23,48,64,109,6382,319005,317319.0,506873.0,6,16,37,64,48,171,6306,338543,334084.0,501633.0
GEN,KR,KT,KR,2021 LCK 春季赛,5,157.5,4,1,6,14,41,59,38,124,5762,297387,244380.0,381044.0,1,9,20,38,59,75,5510,267477,224218.0,396455.0
FOX,KR,GEN,KR,2021 LCK 春季赛,4,132.5,2,2,0,6,21,45,58,116,4399,226894,246904.0,410992.0,4,10,27,58,45,134,4647,245444,289509.0,383313.0
RoX,RU,UOL,RU,2021 LCL 夏季赛,2,47.4,0,2,0,2,4,9,38,20,1317,71458,59905.0,129671.0,2,5,22,38,9,81,1634,102661,95143.0,118374.0
CPT,RU,RoX,RU,2021 LCL 夏季赛,2,58.7,0,2,0,3,5,17,47,41,1742,93857,95695.0,186447.0,3,5,20,47,17,130,1794,117985,136945.0,154657.0
OBG,RU,UOL,RU,2021 LCL 夏季赛,7,241.5,3,4,4,10,36,73,99,180,7290,399686,464387.0,673184.0,7,25,51,99,73,237,7871,435220,494660.0,705295.0
BSG,RU,VEG,RU,2021 LCL 夏季赛,2,66.6,2,0,3,4,18,27,12,71,2015,121312,113084.0,183933.0,0,6,7,12,27,29,2081,104366,114090.0,149136.0
BSG,RU,RoX,RU,2021 LCL 夏季赛,1,29.4,1,0,2,2,10,19,0,52,918,58587,50557.0,88084.0,0,2,3,0,19,0,897,43367,52774.0,70603.0
CC,RU,DA,RU,2021 LCL 夏季赛,2,67.5,2,0,2,7,19,44,18,109,2211,130571,148564.0,182856.0,0,2,7,18,44,34,2102,110103,124527.0,193207.0
DA,RU,VEG,RU,2021 LCL 夏季赛,2,67.6,1,1,1,4,10,28,22,70,2124,116093,100353.0,169551.0,1,6,11,22,28,54,1982,112832,110161.0,149635.0
CC,RU,CPT,RU,2021 LCL 夏季赛,2,58.0,2,0,2,7,19,35,13,88,1976,116676,143388.0,143245.0,0,2,3,13,35,28,1815,90258,85452.0,189339.0
CC,RU,OBG,RU,2021 LCL 夏季赛,6,218.1,3,3,5,19,36,78,67,190,6813,370898,400699.0,560211.0,4,13,37,67,78,148,6646,364991,387750.0,582071.0
CC,RU,UOL,RU,2021 LCL 夏季赛,11,358.7,6,5,8,30,63,175,151,416,11190,641469,719014.0,1061197.0,8,24,66,151,175,318,11428,633628,738339.0,1011405.0
DA,RU,RoX,RU,2021 LCL 夏季赛,2,64.3,0,2,1,3,6,22,37,65,1920,105163,162128.0,179593.0,2,6,19,37,22,89,1879,118532,142302.0,214813.0
RoX,RU,VEG,RU,2021 LCL 夏季赛,2,60.9,0,2,1,1,6,14,28,27,1927,99534,84978.0,160784.0,2,8,21,28,14,78,1940,115092,114134.0,143724.0
CPT,RU,DA,RU,2021 LCL 夏季赛,2,66.5,1,1,1,7,9,31,29,63,2037,115969,131372.0,196368.0,1,3,11,29,31,68,2057,116639,145577.0,187109.0
CPT,RU,OBG,RU,2021 LCL 夏季赛,1,28.1,0,1,0,2,2,9,13,21,803,42928,41689.0,85065.0,1,2,10,13,9,29,961,54901,67994.0,58781.0
CPT,RU,UOL,RU,2021 LCL 夏季赛,2,47.1,0,2,0,2,0,13,40,15,1279,67928,67045.0,133160.0,2,4,21,40,14,68,1635,101948,101749.0,126025.0
OBG,RU,VEG,RU,2021 LCL 夏季赛,5,150.3,4,1,4,7,41,86,39,184,4601,279589,334919.0,393782.0,1,14,15,39,86,93,4406,236041,271741.0,459817.0
BSG,RU,CC,RU,2021 LCL 夏季赛,2,68.0,1,1,1,3,12,26,28,50,2140,118537,117527.0,173643.0,2,7,12,28,26,66,2187,121510,121102.0,172128.0
OBG,RU,RoX,RU,2021 LCL 夏季赛,2,53.5,2,0,2,4,18,33,14,76,1791,106304,90815.0,124992.0,0,4,3,14,33,29,1584,82155,75635.0,130858.0
BSG,RU,DA,RU,2021 LCL 夏季赛,2,62.6,0,2,1,1,4,14,51,35,1842,98449,118062.0,216999.0,2,8,21,51,14,129,2042,128675,165345.0,185490.0
BSG,RU,CPT,RU,2021 LCL 夏季赛,2,57.0,2,0,2,6,17,42,20,105,1716,111529,127644.0,154242.0,0,2,5,20,42,42,1720,92422,88757.0,166765.0
BSG,RU,OBG,RU,2021 LCL 夏季赛,2,91.4,2,0,5,7,19,47,40,133,2350,163603,238388.0,409804.0,1,6,11,40,47,112,2649,150849,322218.0,296188.0
CC,RU,VEG,RU,2021 LCL 夏季赛,2,52.4,2,0,2,5,16,38,12,86,1770,104212,96667.0,119124.0,0,2,6,12,38,20,1594,82829,78534.0,136507.0
BSG,RU,UOL,RU,2021 LCL 夏季赛,2,58.3,0,2,1,2,3,13,34,34,1662,88896,91854.0,184540.0,1,7,18,34,13,75,2020,113173,136222.0,145949.0
DA,RU,OBG,RU,2021 LCL 夏季赛,2,63.6,0,2,0,2,6,13,36,32,1841,98871,108182.0,159555.0,2,7,16,36,13,89,1852,115979,118937.0,169101.0
CC,RU,RoX,RU,2021 LCL 夏季赛,2,55.9,2,0,2,7,18,58,20,111,1792,116941,150563.0,221498.0,0,0,5,20,58,37,1631,92596,150549.0,191377.0
UOL,RU,VEG,RU,2021 LCL 夏季赛,2,52.8,2,0,1,7,17,44,13,87,1624,103982,107215.0,123042.0,0,0,2,13,44,30,1466,78825,67982.0,145215.0
DA,RU,UOL,RU,2021 LCL 夏季赛,2,50.1,0,2,0,3,1,15,40,27,1478,76475,73020.0,146549.0,1,4,19,40,15,67,1750,102106,107012.0,119296.0
CPT,RU,VEG,RU,2021 LCL 夏季赛,2,56.5,1,1,1,3,10,16,20,36,1877,96534,78696.0,123535.0,1,6,15,20,16,44,1890,100527,83679.0,138773.0
RoX,RU,UOL,RU,2021 LCL 春季赛,2,57.1,0,2,0,2,0,13,36,33,1670,84887,95644.0,167366.0,3,6,22,36,13,90,1964,116631,120917.0,166454.0
CPT,RU,RoX,RU,2021 LCL 春季赛,2,68.7,0,2,2,2,9,25,41,68,2030,115531,131350.0,196708.0,1,8,18,41,25,101,1951,121423,133451.0,192006.0
OBG,RU,UOL,RU,2021 LCL 春季赛,2,64.2,1,1,2,4,11,22,23,47,2024,110198,115357.0,163939.0,0,5,10,23,22,60,2079,107969,97205.0,171089.0
GMB,RU,VEG,RU,2021 LCL 春季赛,1,25.4,1,0,1,2,10,15,5,24,905,51096,46091.0,60381.0,0,2,1,5,15,9,793,38401,31010.0,62463.0
GMB,RU,RoX,RU,2021 LCL 春季赛,1,25.1,1,0,0,3,8,12,4,35,928,49279,46150.0,49289.0,1,0,1,4,12,10,820,39704,20830.0,67697.0
CC,RU,DA,RU,2021 LCL 春季赛,2,77.7,2,0,3,7,21,43,33,107,2449,147866,159091.0,229913.0,0,5,3,33,43,79,2326,129348,153338.0,222651.0
DA,RU,VEG,RU,2021 LCL 春季赛,2,64.3,2,0,2,9,18,34,18,59,2114,122120,110792.0,157114.0,1,1,6,18,34,36,1994,103628,83936.0,159487.0
CC,RU,GMB,RU,2021 LCL 春季赛,2,72.6,1,1,0,4,9,24,25,65,2370,122143,143429.0,208685.0,2,6,15,25,25,59,2530,131474,146863.0,215855.0
CC,RU,CPT,RU,2021 LCL 春季赛,2,63.0,2,0,3,7,20,33,12,76,2193,123610,110021.0,122029.0,0,2,3,12,33,25,1954,96829,72131.0,172524.0
CC,RU,OBG,RU,2021 LCL 春季赛,5,196.5,3,2,1,19,29,64,63,173,6267,332056,350904.0,554208.0,10,12,38,63,64,156,6104,340316,372181.0,512546.0
CC,RU,UOL,RU,2021 LCL 春季赛,7,237.2,3,4,5,20,43,97,119,256,7019,404396,511383.0,746410.0,7,15,43,119,97,293,7094,421563,520343.0,734952.0
DA,RU,RoX,RU,2021 LCL 春季赛,2,61.7,2,0,2,8,19,52,20,147,2073,124657,151294.0,166034.0,1,2,5,20,52,49,1880,101533,104262.0,201734.0
RoX,RU,VEG,RU,2021 LCL 春季赛,2,70.8,1,1,1,4,15,23,30,60,2104,116510,115601.0,189264.0,3,7,15,30,23,83,2139,123574,124099.0,185721.0
CPT,RU,DA,RU,2021 LCL 春季赛,2,66.3,0,2,0,3,7,19,43,39,2103,109090,124255.0,206847.0,3,7,18,43,19,107,2077,126259,147434.0,197588.0
CPT,RU,GMB,RU,2021 LCL 春季赛,2,56.5,0,2,0,3,1,18,29,40,1725,89036,77464.0,184462.0,1,6,19,29,18,72,1923,109411,127236.0,135064.0
CPT,RU,UOL,RU,2021 LCL 春季赛,1,26.7,1,0,1,3,7,21,11,32,878,52512,52608.0,83337.0,0,0,0,11,21,25,797,42722,49415.0,80758.0
OBG,RU,VEG,RU,2021 LCL 春季赛,2,75.9,2,0,2,5,15,24,11,78,2520,132005,119389.0,168889.0,2,7,11,11,24,21,2306,120054,96729.0,182280.0
OBG,RU,RoX,RU,2021 LCL 春季赛,2,53.5,2,0,2,7,19,34,8,88,1868,105222,113375.0,118574.0,0,1,4,8,34,17,1705,82387,67440.0,158874.0
GMB,RU,OBG,RU,2021 LCL 春季赛,2,83.1,1,1,2,7,14,26,27,72,2397,141894,150342.0,311953.0,3,6,11,27,26,69,2537,139604,239446.0,231490.0
GMB,RU,UOL,RU,2021 LCL 春季赛,6,205.0,2,4,4,16,30,69,91,174,6126,336272,344245.0,594157.0,5,15,41,91,69,248,6030,355770,411723.0,513853.0
DA,RU,GMB,RU,2021 LCL 春季赛,2,52.7,0,2,0,1,0,12,43,19,1595,77823,88903.0,156037.0,2,6,19,43,12,99,1757,107283,113054.0,163449.0
CC,RU,VEG,RU,2021 LCL 春季赛,2,65.7,2,0,2,4,18,35,18,99,2028,122402,116841.0,169081.0,1,5,3,18,35,46,1970,103815,106762.0,166990.0
DA,RU,OBG,RU,2021 LCL 春季赛,2,63.2,0,2,0,2,3,12,42,26,1910,96069,83472.0,195076.0,2,8,22,42,12,106,2021,125279,142208.0,148764.0
CC,RU,RoX,RU,2021 LCL 春季赛,2,66.1,2,0,3,8,22,29,9,65,2308,129040,120478.0,150814.0,0,2,3,9,29,23,2120,101165,83376.0,165979.0
UOL,RU,VEG,RU,2021 LCL 春季赛,2,63.8,2,0,2,7,20,42,18,99,2160,125298,132042.0,181797.0,0,3,2,18,42,46,1768,95613,113529.0,186775.0
DA,RU,UOL,RU,2021 LCL 春季赛,2,67.7,0,2,1,4,6,24,44,53,2015,111100,127508.0,211631.0,2,6,18,44,24,101,2155,129834,152894.0,211903.0
CPT,RU,VEG,RU,2021 LCL 春季赛,3,100.2,1,2,3,8,13,37,47,68,3154,170663,156818.0,273158.0,2,7,23,47,37,109,3142,180539,178812.0,263176.0
GRV,AU,PGG,AU,2021 LCO 夏季赛,3,95.6,1,2,1,6,14,38,55,72,2793,156930,193904.0,270863.0,3,8,21,55,38,112,3023,176768,184642.0,288847.0
LGC,AU,PCE,AU,2021 LCO 夏季赛,3,75.7,2,1,3,6,18,43,38,104,2193,134530,154146.0,222769.0,0,5,16,37,43,72,2468,135728,145788.0,215424.0
DW,AU,LGC,AU,2021 LCO 夏季赛,3,92.0,2,1,2,4,21,59,41,129,3078,177618,187632.0,279839.0,2,8,13,41,59,85,2819,157955,190407.0,260907.0
MEC,AU,ORD,AU,2021 LCO 夏季赛,3,100.3,0,3,1,5,10,39,60,85,2954,168573,167815.0,301157.0,4,11,29,60,39,132,3398,194594,225015.0,257116.0
DW,AU,ORD,AU,2021 LCO 夏季赛,5,161.7,3,2,4,15,32,76,75,149,4994,285858,354054.0,469785.0,3,10,33,74,76,152,4977,286998,312986.0,495381.0
GRV,AU,MEC,AU,2021 LCO 夏季赛,3,92.9,1,2,1,9,15,42,60,92,2731,156993,163294.0,266028.0,3,6,20,60,42,133,2717,171259,193466.0,237438.0
PCE,AU,PGG,AU,2021 LCO 夏季赛,6,196.8,4,2,6,16,46,63,62,147,6657,355443,345642.0,519935.0,4,13,37,62,63,159,6564,345140,335216.0,503791.0
ORD,AU,PCE,AU,2021 LCO 夏季赛,8,251.8,3,5,3,13,41,73,112,170,8026,425223,393110.0,602101.0,9,24,63,111,73,262,8425,470641,412760.0,624284.0
CHF,AU,ORD,AU,2021 LCO 夏季赛,2,64.9,1,1,2,5,10,19,21,48,2111,111990,117533.0,176165.0,1,5,12,21,19,45,2121,110917,111295.0,160970.0
CHF,AU,LGC,AU,2021 LCO 夏季赛,3,87.6,3,0,3,9,27,64,28,133,2895,175548,209478.0,245325.0,1,2,2,28,64,48,2460,136072,172157.0,270653.0
CHF,AU,DW,AU,2021 LCO 夏季赛,3,88.8,1,2,2,6,12,41,39,82,2777,155046,169122.0,281357.0,2,5,17,39,41,89,2727,156627,190498.0,255793.0
GRV,AU,PCE,AU,2021 LCO 夏季赛,3,112.4,3,0,7,7,31,44,44,99,3239,200968,194766.0,340269.0,1,8,12,44,44,89,3656,193529,225960.0,289513.0
MEC,AU,PGG,AU,2021 LCO 夏季赛,3,81.0,0,3,0,4,8,18,46,39,2376,125509,102536.0,196213.0,2,9,27,46,19,111,2824,157944,135992.0,184217.0
DW,AU,PGG,AU,2021 LCO 夏季赛,6,203.6,1,5,2,9,21,62,109,127,6478,337551,434462.0,608691.0,6,20,55,109,62,267,6655,382696,445811.0,606629.0
LGC,AU,ORD,AU,2021 LCO 夏季赛,3,104.2,1,2,2,8,18,56,68,127,2996,183760,243903.0,381132.0,4,8,23,68,56,178,3223,197394,277267.0,319853.0
DW,AU,MEC,AU,2021 LCO 夏季赛,3,89.9,3,0,1,8,24,61,31,122,3051,175948,209069.0,258613.0,1,5,5,31,61,55,2520,142847,155668.0,277644.0
CHF,AU,PGG,AU,2021 LCO 夏季赛,3,109.5,2,1,1,8,16,37,49,79,3461,185621,227564.0,351534.0,3,9,22,49,37,118,3491,198657,233227.0,332189.0
CHF,AU,MEC,AU,2021 LCO 夏季赛,3,91.2,3,0,4,10,33,82,23,128,3297,193792,236627.0,253863.0,0,3,2,22,82,50,2488,136012,131317.0,294713.0
DW,AU,PCE,AU,2021 LCO 夏季赛,6,207.9,2,4,4,17,32,90,94,203,6548,360728,417134.0,612524.0,5,13,47,94,90,233,6542,375504,439827.0,606825.0
MEC,AU,PCE,AU,2021 LCO 夏季赛,3,98.1,0,3,2,6,6,36,55,82,2877,159975,177943.0,268163.0,2,9,27,55,36,111,3269,187337,193405.0,273808.0
