Team1_name,Team1_region,Team2_name,Team2_region,matchType,matches_played,minutes_played,Team1_player1_name,Team1_player1_position,Team1_player1_kills,Team1_player1_deaths,Team1_player1_assists,Team1_player1_CS,Team1_player1_gold,Team1_player1_damage,Team1_player1_tanking,Team1_player2_name,Team1_player2_position,Team1_player2_kills,Team1_player2_deaths,Team1_player2_assists,Team1_player2_CS,Team1_player2_gold,Team1_player2_damage,Team1_player2_tanking,Team1_player3_name,Team1_player3_position,Team1_player3_kills,Team1_player3_deaths,Team1_player3_assists,Team1_player3_CS,Team1_player3_gold,Team1_player3_damage,Team1_player3_tanking,Team1_player4_name,Team1_player4_position,Team1_player4_kills,Team1_player4_deaths,Team1_player4_assists,Team1_player4_CS,Team1_player4_gold,Team1_player4_damage,Team1_player4_tanking,Team1_player5_name,Team1_player5_position,Team1_player5_kills,Team1_player5_deaths,Team1_player5_assists,Team1_player5_CS,Team1_player5_gold,Team1_player5_damage,Team1_player5_tanking,Team2_player1_name,Team2_player1_position,Team2_player1_kills,Team2_player1_deaths,Team2_player1_assists,Team2_player1_CS,Team2_player1_gold,Team2_player1_damage,Team2_player1_tanking,Team2_player2_name,Team2_player2_position,Team2_player2_kills,Team2_player2_deaths,Team2_player2_assists,Team2_player2_CS,Team2_player2_gold,Team2_player2_damage,Team2_player2_tanking,Team2_player3_name,Team2_player3_position,Team2_player3_kills,Team2_player3_deaths,Team2_player3_assists,Team2_player3_CS,Team2_player3_gold,Team2_player3_damage,Team2_player3_tanking,Team2_player4_name,Team2_player4_position,Team2_player4_kills,Team2_player4_deaths,Team2_player4_assists,Team2_player4_CS,Team2_player4_gold,Team2_player4_damage,Team2_player4_tanking,Team2_player5_name,Team2_player5_position,Team2_player5_kills,Team2_player5_deaths,Team2_player5_assists,Team2_player5_CS,Team2_player5_gold,Team2_player5_damage,Team2_player5_tanking
EDGY,CN,TP,CN,2021季中发展挑战杯,2,62.8,Xiaoyu,TOP,5,9,16,438,22904,36229.2,65182.0,Taiyi,JUG,8,5,17,478,24749,31907.7,49569.2,0909,MID,13,0,16,615,30425,33217.3,38935.8,Leave,ADC,9,2,22,333,26281,39779.4,21431.8,Xiamu,SUP,1,3,30,253,18552,11201.8,19832.3,Shanji,TOP,7,9,8,476,26082,30972.5,62066.2,Hook,JUG,7,5,10,388,22958,15729.2,47361.2,Bright,MID,2,8,12,422,21080,32424.1,31669.8,Eisley,ADC,2,5,9,577,23557,24194.7,28818.0,Fzz,SUP,1,9,8,77,13448,8082.7,34271.4
DYD,CN,MAX,CN,2021季中发展挑战杯,2,63.5,Jjking,TOP,8,9,8,540,25172,35340.6,68691.2,Y1Han,JUG,5,8,12,418,22347,29602.6,46912.2,Kongda,MID,3,6,17,403,21412,22366.4,32861.2,Imp,ADC,9,6,14,689,30617,44454.8,30015.5,Yang,SUP,5,10,18,92,15803,10133.1,29309.1,Xuanri,TOP,7,3,14,539,26132,36810.6,41417.7,Kennychan,JUG,3,7,22,288,19451,24515.6,64238.0,Medzz,MID,10,6,18,561,27383,32263.0,35153.1,Sober,ADC,16,5,13,690,33451,47224.9,31806.5,Xinmo,SUP,3,9,29,45,16257,10289.1,31284.7
SPG,KR,WEA,CN,2021季中发展挑战杯,2,65.5,Reborn,TOP,11,4,15,447,25547,30314.7,37878.6,Uni,JUG,5,2,24,419,24978,28229.4,45868.5,Nino,MID,6,3,17,541,25801,22191.0,53148.9,Baekho,ADC,15,2,14,639,31697,39624.6,18448.4,Moham,SUP,3,6,29,76,16617,15504.9,27296.6,Coten,TOP,5,8,5,461,23500,29999.5,44646.9,Frigid,JUG,6,9,5,374,20752,25347.7,55911.2,Xqw,MID,0,6,10,483,20441,25114.2,29678.6,Hungry,ADC,6,9,6,551,24662,33131.9,27067.9,Fahai,SUP,0,8,14,84,13903,9500.8,29326.0
BMX,KR,TESC,CN,2021季中发展挑战杯,2,118.4,Decky,TOP,12,4,12,468,28498,38614.3,65008.8,Pyochul,JUG,7,0,16,416,24668,22637.9,55271.6,Setab,MID,8,3,16,416,23990,43205.9,27721.4,Hakam,ADC,9,3,11,580,29578,36194.0,25686.7,Piero,SUP,2,8,22,76,16545,9982.9,29687.4,Wayward,TOP,4,10,5,372,20349,26401.9,44679.8,Naruto,JUG,0,10,12,317,17866,16606.7,57208.9,Wangxiao,MID,7,6,4,464,21681,34425.1,38016.9,Photic,ADC,7,7,6,654,27702,42617.8,29934.0,Ke,SUP,0,5,9,67,13027,9714.7,26061.7
BTM,CN,UPA,CN,2021季中发展挑战杯,2,63.7,Xiaonabao,TOP,8,9,16,365,21927,34109.5,66581.0,Lizheng,JUG,14,4,14,439,27199,43011.2,63660.9,Chichichi,MID,2,12,13,415,19973,25671.0,45815.5,Hanbaowang,ADC,6,10,21,461,23585,41379.7,32321.7,Mingjiao,SUP,5,12,22,87,16059,15685.2,40673.5,Hery,TOP,11,3,21,544,31398,44978.2,79219.7,Yekai,JUG,12,8,21,368,24326,33331.5,63490.7,Came,MID,10,4,20,470,26561,51738.9,32817.7,Rat,ADC,11,9,22,526,28388,51800.0,30112.6,Miaoniu,SUP,3,11,24,71,16312,8236.9,27409.3
EDGY,CN,UPA,CN,2021季中发展挑战杯,2,65.3,Xiaoyu,TOP,8,4,20,531,29445,40472.5,70746.1,Taiyi,JUG,13,6,26,395,25992,25459.0,55943.6,0909,MID,18,4,15,513,29445,41178.8,50996.9,Leave,ADC,7,6,20,665,31335,44795.5,30581.7,Xiamu,SUP,0,4,29,81,15914,13515.7,31620.6,Hery,TOP,7,11,10,496,24222,34873.1,59130.4,Yuan,JUG,2,11,12,317,19024,15814.7,57259.5,Came,MID,7,7,13,454,22528,62634.0,37813.1,Rat,ADC,7,6,12,607,25897,43924.0,31082.6,Miaoniu,SUP,1,11,16,76,13483,9878.0,31984.8
JDM,CN,JJH,CN,2021季中发展挑战杯,3,97.1,1250,TOP,6,8,25,702,37358,42641.8,77707.5,Xiao17,JUG,21,7,20,626,38754,56161.5,96806.1,Gyx,MID,7,1,34,660,35441,37208.4,29898.8,1Xn,ADC,20,4,17,861,43643,85306.5,44386.1,Feather,SUP,3,7,35,80,22317,16694.5,38772.5,Invincible,TOP,9,19,13,711,35811,47497.4,95459.4,Ivye23,JUG,5,10,13,594,30792,36932.1,70237.6,Dream,MID,2,11,11,778,33261,28060.9,60075.0,Today,ADC,7,7,7,773,35599,56200.9,34368.8,Jerry,SUP,4,10,18,122,21979,21487.7,43945.3
MAX,CN,SDX,CN,2021季中发展挑战杯,2,61.7,Xuanri,TOP,8,3,9,510,25259,23447.0,37058.5,Kennychan,JUG,5,7,22,346,20934,21096.4,60335.0,Lilac,MID,12,4,16,548,27329,36258.2,45274.8,Xiaguang,ADC,15,1,19,663,31725,67173.8,18417.8,Xinmo,SUP,0,7,30,67,15438,9216.2,27199.3,Yebo,TOP,3,9,10,401,21265,22527.5,53707.8,Noregret,JUG,5,7,9,314,21095,17574.0,48945.2,Harder,MID,5,5,7,524,25219,38018.6,35718.4,Forever,ADC,8,8,7,585,26870,43602.8,30211.6,Skiin,SUP,1,11,13,78,14779,5004.2,31354.0
DYD,CN,EDGY,CN,2021季中发展挑战杯,4,131.2,Jjk,TOP,16,24,21,968,49631,53952.5,129801.5,Y1Han,JUG,18,19,29,725,46515,64657.8,97328.3,Kongda,MID,18,14,36,922,50700,70937.3,75954.2,Imp,ADC,10,10,25,1156,51838,74314.2,47894.3,Yang,SUP,3,20,38,181,29329,14114.5,60245.7,Xiaoyu,TOP,25,14,36,952,57624,83475.3,113963.2,Taiyi,JUG,15,14,36,858,48385,46502.9,111757.5,0909,MID,17,16,43,1035,52513,63147.0,82066.5,Leave,ADC,22,8,31,1236,60234,86936.7,42821.3,Xiamu,SUP,8,13,51,150,33693,24472.5,51517.1
DYD,CN,TO,CN,2021季中发展挑战杯,2,72.7,Jjk,TOP,8,16,6,471,26453,33387.8,64520.7,Y1Han,JUG,6,7,17,488,26311,33422.2,46500.3,Kongda,MID,4,8,15,406,22283,30479.8,37737.0,Imp,ADC,11,3,10,774,34517,55840.8,28361.9,Yang,SUP,1,8,25,63,17373,10818.3,25554.9,Solokill,TOP,10,4,13,535,29519,29211.6,59161.2,Yyy,JUG,13,6,19,441,28495,33854.1,79436.4,Xxx,MID,5,5,20,441,24237,21788.0,32645.2,Thesnake,ADC,14,5,15,750,36570,58338.9,29506.7,Jkjk,SUP,0,10,25,83,17162,7199.4,36754.3
RYL,CN,WEA,CN,2021季中发展挑战杯,2,47.6,Xiaobai,TOP,8,7,23,362,21822,33104.6,32317.0,Xlb,JUG,18,2,20,332,24546,30825.3,44473.0,Lover11,MID,19,3,15,427,24920,38561.7,31229.6,Zap,ADC,8,5,20,407,20822,31854.8,21148.0,Lele,SUP,0,6,28,52,12645,7507.0,22204.6,Coten,TOP,8,11,6,346,18154,28515.0,47168.2,Frigid,JUG,7,12,8,290,17500,30807.6,40925.9,Xqw,MID,3,13,8,301,14808,17068.5,35824.0,Hungry,ADC,5,9,5,419,18734,21965.0,23781.5,Fahai,SUP,0,9,9,66,10336,5071.9,27072.3
BTM,CN,EDGY,CN,2021季中发展挑战杯,2,58.5,Xiaonabao,TOP,6,14,5,434,22240,36099.2,65919.2,Lizheng,JUG,5,11,6,367,21058,21386.6,61427.8,Chichichi,MID,2,8,7,449,18711,20910.5,33513.9,Hanbaowang,ADC,2,10,5,480,20410,26093.1,28163.2,Mingjiao,SUP,1,13,6,81,12080,7823.3,36294.9,Xiaoyu,TOP,8,9,26,473,25126,40846.2,42074.3,Taiyi,JUG,11,3,30,340,23447,24778.0,57219.3,0909,MID,19,1,20,469,29073,46474.8,49805.7,Leave,ADC,18,1,15,563,29789,52256.9,18109.0,Xiamu,SUP,0,2,40,72,15841,9259.3,22456.2
BTM,CN,JDM,CN,2021季中发展挑战杯,4,114.9,Xiaonabao,TOP,9,26,13,870,43251,60493.7,118918.9,Lizheng,JUG,18,19,13,733,43260,37942.0,105895.4,Chichichi,MID,6,13,22,953,44743,81138.8,39820.7,Hanbaowang,ADC,12,15,15,886,45410,54616.5,57445.8,Mingjiao,SUP,3,24,31,123,27516,19253.5,59685.0,1250,TOP,19,18,28,906,48564,77608.6,105892.5,Xiao17,JUG,20,12,48,676,46223,47370.9,115078.5,Gyx,MID,18,1,49,819,48196,40698.1,36191.6,1Xn,ADC,34,6,37,999,58998,106243.6,55674.5,Feather,SUP,6,11,59,96,30380,19025.7,53887.6
JJH,CN,RYL,CN,2021季中发展挑战杯,3,93.9,Invincible,TOP,5,14,19,701,32508,52006.9,76452.6,Ivye23,JUG,14,5,18,556,34422,47334.8,87297.1,Dream,MID,7,15,23,754,35711,47553.2,83690.2,Today,ADC,6,6,22,802,36969,20744.6,37466.4,Jerry,SUP,4,12,20,106,21214,26691.3,41229.3,Xiaobai,TOP,9,7,23,621,34825,52499.1,82355.2,Xlb,JUG,15,7,26,581,34770,63659.4,67185.7,Lover11,MID,8,5,27,796,37008,52377.2,47472.4,Zap,ADC,13,6,16,802,36126,57620.1,32617.7,Lele,SUP,7,11,23,103,21927,13754.2,41189.2
EDGY,CN,RYL,CN,2021季中发展挑战杯,4,140.8,Xiaoyu,TOP,19,20,26,900,49315,93662.8,124986.9,Taiyi,JUG,18,16,25,764,46713,63043.0,112957.1,0909,MID,17,18,42,1007,51204,74931.0,84182.0,Leave,ADC,15,14,36,893,52379,110547.3,59715.0,Xiamu,SUP,5,19,48,302,34192,26624.6,57716.6,Xiaobai,TOP,11,18,36,989,52593,76603.0,131528.8,Xlb,JUG,24,7,35,735,52621,54118.8,146648.5,Lover11,MID,19,16,47,993,55267,91261.1,80735.9,Such,ADC,30,12,25,1125,60712,90724.3,57688.6,Lele,SUP,3,21,49,140,32489,19192.8,71855.7
JJH,CN,SPG,KR,2021季中发展挑战杯,2,56.3,Invincible,TOP,12,5,17,464,26945,45696.9,51788.7,Ivye23,JUG,6,4,21,338,21389,14161.6,49097.0,Dream,MID,16,2,19,483,27087,47717.7,30819.4,Today,ADC,9,5,15,560,26889,19545.7,25471.0,Jerry,SUP,5,6,25,82,16236,15854.8,26626.2,Reborn,TOP,1,10,10,351,16436,23970.4,54082.8,Uni,JUG,11,8,8,303,20939,28663.4,34151.6,Nino,MID,2,13,9,393,17685,19890.2,37474.2,Baekho,ADC,5,7,10,514,21899,26788.0,26740.5,Moham,SUP,3,10,9,62,12281,10117.1,26261.2
MAX,CN,TO,CN,2021季中发展挑战杯,2,60.1,Xuanri,TOP,1,7,5,443,19816,17165.7,45109.9,Kennychan,JUG,5,6,6,321,19174,15083.5,46309.4,Medzz,MID,1,5,6,436,19607,22955.0,23798.5,Xiaguang,ADC,5,1,7,619,24642,25203.6,23721.5,Xinmo,SUP,5,3,8,78,14326,6938.9,18366.1,Solokill,TOP,10,4,5,528,26625,39056.8,28212.8,Yyy,JUG,7,2,10,391,23502,22762.7,53574.7,Xxx,MID,0,3,15,374,19093,10784.3,23788.7,Thesnake,ADC,3,5,6,626,26601,33199.3,15586.5,Jkjk,SUP,2,3,10,79,14279,6082.2,21497.3
RAP,CN,TESC,CN,2021季中发展挑战杯,2,68.0,Yu,TOP,4,4,17,418,23160,28110.5,45792.2,Xiaoyang,JUG,4,5,24,388,23607,19384.7,61589.1,Strive,MID,9,5,15,585,26790,32945.3,40296.6,Ahn,ADC,12,7,16,632,33092,48033.8,30267.9,Cj,SUP,3,6,25,89,16476,10822.1,30630.9,Wayward,TOP,11,4,10,494,26902,33197.1,39099.3,Naruto,JUG,5,7,12,343,21473,21199.1,57344.0,Wangxiao,MID,2,6,15,466,21728,31897.1,32414.7,Photic,ADC,7,6,15,653,30542,47355.8,36550.2,Ke,SUP,2,9,20,62,15710,10299.8,32856.3
TP,CN,UPA,CN,2021季中发展挑战杯,2,85.1,Shanji,TOP,13,6,13,703,37362,76724.3,44814.1,Hook,JUG,11,1,18,526,32498,30847.6,72151.3,Bright,MID,6,3,22,490,28858,31190.9,42060.0,Eisley,ADC,8,1,18,762,35841,54499.8,19282.7,Fzz,SUP,0,6,28,94,19957,9228.8,36607.4,Hery,TOP,5,7,11,690,32049,32690.9,86314.9,Yuan,JUG,1,11,14,413,24106,16927.4,65245.8,Came,MID,6,6,7,731,33344,43979.9,49450.9,Rat,ADC,4,6,8,851,35228,45430.9,34802.2,Miaoniu,SUP,1,8,13,50,17220,12851.8,29856.7
JDM,CN,RAP,CN,2021季中发展挑战杯,2,69.2,1250,TOP,7,5,13,472,26527,46037.2,41914.6,Xiao17,JUG,9,8,9,387,24271,30357.4,66471.1,Gyx,MID,2,6,14,495,24016,20276.0,33523.7,1Xn,ADC,4,5,10,606,27354,36678.6,29713.1,Feather,SUP,3,10,10,56,15410,8108.5,29893.2,Yu,TOP,5,7,12,378,22371,31252.4,47628.8,Xiaoyang,JUG,7,7,20,371,25126,24872.8,53582.7,Strive,MID,12,2,15,707,32991,37739.8,26308.9,Ahn,ADC,8,3,14,680,32284,45820.8,41190.2,Cj,SUP,2,6,26,84,17818,12426.9,34819.2
BMX,KR,RAP,CN,2021季中发展挑战杯,1,28.5,Decky,TOP,3,3,5,215,10718,9500.8,24759.0,Pyochul,JUG,4,2,3,159,9171,9011.4,29930.7,Setab,MID,0,6,4,166,7382,7045.2,16257.5,Hakam,ADC,2,3,2,249,10697,7622.9,14266.8,Piero,SUP,0,3,6,8,5648,4715.8,11797.7,Yu,TOP,4,5,4,196,11704,14035.6,20042.4,Xiaoyang,JUG,6,1,5,161,10435,14157.7,19642.0,Strive,MID,1,1,12,253,11062,17503.7,4496.9,Ahn,ADC,5,1,6,221,11487,18896.3,12021.4,Cj,SUP,1,2,11,35,7132,4740.6,11305.0
JDM,CN,TESC,CN,2021季中发展挑战杯,2,65.9,1250,TOP,7,7,11,463,25277,32256.4,55707.8,Xiao17,JUG,13,5,15,380,27243,30741.2,54828.2,Gyx,MID,8,4,21,439,25586,25878.7,32363.8,1Xn,ADC,12,3,17,579,31776,64578.4,20699.7,Feather,SUP,0,6,21,65,16173,8068.2,19203.2,Wayward,TOP,3,7,14,458,22281,22141.6,44011.1,Naruto,JUG,4,8,7,362,19899,19712.1,53340.7,Wangxiao,MID,13,7,7,613,28272,39162.6,46775.9,Photic,ADC,4,10,9,615,26136,31080.9,42666.2,Ke,SUP,1,8,16,69,13556,6163.3,27001.5
BMX,KR,JDM,CN,2021季中发展挑战杯,3,79.0,Decky,TOP,5,13,14,576,28450,26217.4,57410.8,Pyochul,JUG,11,14,14,466,27558,25780.7,75596.7,Setab,MID,2,17,19,556,25946,33904.2,55152.9,Hakam,ADC,8,12,14,621,29451,46983.1,32517.4,Piero,SUP,3,17,13,90,17419,12682.6,34109.4,1250,TOP,17,6,37,580,35306,51920.1,45661.5,Xiao17,JUG,38,6,28,514,38522,50024.2,77877.3,Gyx,MID,6,2,40,543,29727,29187.5,25037.2,1Xn,ADC,10,5,40,650,32184,50249.5,36899.5,Feather,SUP,2,10,46,80,19724,14311.9,31790.2
DRX,KR,NS,KR,2022 LCK春季赛,2,84.6,Kingen,TOP,8,5,8,645,33197,53699.0,38437.0,Pyosik,JUG,1,6,24,397,25250,12198.0,69388.0,Zeka,MID,11,4,13,783,40802,92418.0,45051.0,Deft,ADC,16,4,9,868,42835,60234.0,37781.0,Beryl,SUP,1,9,19,88,20560,7882.0,43228.0,Canna,TOP,9,6,8,747,35187,41706.0,74842.0,Dread,JUG,6,8,13,360,23806,25003.0,91199.0,Bdd,MID,10,3,8,729,33660,53487.0,43543.0,Ghost,ADC,2,10,9,674,31120,35680.0,48403.0,Peter,SUP,1,10,16,52,17921,15438.0,30849.0
FOX,KR,KDF,KR,2022 LCK春季赛,2,65.2,Dove,TOP,2,6,1,476,21875,19126.0,58669.0,Croco,JUG,3,3,3,352,19171,10803.0,49885.0,Clozer,MID,1,7,1,590,24125,32586.0,36063.0,Ice,ADC,1,4,2,683,26717,17108.0,22848.0,Kael,SUP,0,11,5,77,13125,5530.0,29104.0,Kiin,TOP,7,2,12,610,28428,45538.0,30534.0,Ellim,JUG,3,1,18,273,19919,16152.0,44506.0,Fate,MID,6,0,20,492,25186,27375.0,23591.0,Teddy,ADC,14,1,12,682,32464,54531.0,20424.0,Hoit,SUP,1,4,22,70,15660,4804.0,18584.0
BRO,KR,KDF,KR,2022 LCK春季赛,2,84.3,Sw0Rd,TOP,5,2,10,595,29844,40285.0,62914.0,Umti,JUG,6,2,9,443,26553,16000.0,73002.0,Lava,MID,3,3,15,806,37451,56249.0,36556.0,Hena,ADC,8,2,9,845,35936,47936.0,29905.0,Delight,SUP,1,2,19,119,18439,6961.0,22357.0,Kiin,TOP,0,6,5,830,34995,37489.0,67740.0,Ellim,JUG,3,4,3,419,24739,23753.0,64274.0,Fate,MID,2,6,6,715,30391,55573.0,37590.0,Teddy,ADC,4,2,5,814,34379,28959.0,30348.0,Hoit,SUP,2,5,8,85,19178,8699.0,38087.0
BRO,KR,GEN,KR,2022 LCK春季赛,2,72.1,Morgan,TOP,6,6,2,627,28297,26058.0,53679.0,Umti,JUG,2,4,6,348,20339,15772.0,58253.0,Lava,MID,4,4,6,682,27395,33132.0,39315.0,Hena,ADC,1,6,5,680,27936,29113.0,23181.0,Delight,SUP,0,10,10,89,14710,9041.0,30195.0,Doran,TOP,10,4,8,649,31171,38635.0,46929.0,Peanut,JUG,0,2,22,484,25579,23145.0,54294.0,Chovy,MID,8,1,19,688,31791,29794.0,27139.0,Ruler,ADC,9,4,12,748,35200,39414.0,28840.0,Lehends,SUP,3,2,18,65,17746,18454.0,13190.0
HLE,KR,KT,KR,2022 LCK春季赛,2,76.0,Dudu,TOP,1,3,4,585,24515,25971.0,59718.0,Onfleek,JUG,4,8,10,453,23643,18338.0,69397.0,Karis,MID,6,10,8,568,26517,37434.0,37163.0,Samd,ADC,4,5,5,731,30893,25095.0,33265.0,Vsta,SUP,2,2,13,22,15679,24621.0,9683.0,Rascal,TOP,8,3,9,716,31848,47386.0,58757.0,Cuzz,JUG,3,4,21,391,23504,17929.0,55435.0,Aria,MID,8,3,12,567,27488,32249.0,31421.0,Aiming,ADC,9,4,10,824,36060,48849.0,24576.0,Life,SUP,0,3,22,26,16168,9989.0,20142.0
FOX,KR,GEN,KR,2022 LCK春季赛,3,90.7,Dove,TOP,4,9,14,732,32284,32096.0,78197.0,Croco,JUG,8,8,16,528,30262,26742.0,71734.0,Clozer,MID,8,10,15,787,34080,43151.0,77034.0,Ice,ADC,8,4,10,910,37615,49693.0,34253.0,Kael,SUP,0,4,20,113,20148,8778.0,22905.0,Doran,TOP,11,3,15,792,40275,68790.0,68574.0,Youngjae,JUG,4,11,20,504,29196,26455.0,83598.0,Chovy,MID,13,0,15,868,39249,63540.0,40551.0,Ruler,ADC,7,2,11,884,37155,43106.0,19385.0,Lospa,SUP,0,12,24,88,20272,9487.0,36605.0
HLE,KR,T1,KR,2022 LCK春季赛,3,104.5,Dudu,TOP,13,4,10,951,43940,43310.0,97717.0,Onfleek,JUG,4,12,27,516,32279,16764.0,74111.0,Karis,MID,9,5,16,858,40508,49274.0,36501.0,Samd,ADC,7,6,9,1062,44318,39124.0,38959.0,Vsta,SUP,2,6,22,68,24290,24683.0,28103.0,Zeus,TOP,4,9,8,827,39354,62379.0,45185.0,Oner,JUG,9,7,19,559,35133,29038.0,92591.0,Faker,MID,10,8,14,882,42362,48438.0,42250.0,Gumayusi,ADC,8,5,17,1162,48829,47364.0,37665.0,Keria,SUP,2,6,18,85,24220,15983.0,43127.0
BRO,KR,HLE,KR,2022 LCK春季赛,3,107.6,Morgan,TOP,4,5,8,920,41265,37269.0,62734.0,Umti,JUG,5,3,16,594,35200,21380.0,82483.0,Lava,MID,11,3,9,985,47783,59448.0,34006.0,Hena,ADC,7,2,16,1048,48114,40302.0,29564.0,Delight,SUP,1,5,22,140,25369,9821.0,32572.0,Dudu,TOP,3,4,7,936,40814,40024.0,53544.0,Onfleek,JUG,3,6,10,588,32602,22700.0,78952.0,Karis,MID,6,4,6,888,37459,35540.0,48322.0,Samd,ADC,4,9,8,1122,44581,28279.0,30769.0,Vsta,SUP,2,5,10,79,21610,14516.0,24953.0
BRO,KR,DK,KR,2022 LCK春季赛,2,62.0,Morgan,TOP,1,5,4,528,21537,17998.0,41320.0,Umti,JUG,6,4,6,372,21765,9023.0,45083.0,Lava,MID,2,3,8,628,25297,24794.0,37719.0,Hena,ADC,4,2,2,522,22535,11014.0,16692.0,Delight,SUP,0,3,11,45,13261,8752.0,7933.0,Burdol,TOP,3,2,7,458,21503,22270.0,42904.0,Canyon,JUG,6,3,7,365,21927,12378.0,35967.0,Showmaker,MID,2,4,9,621,25464,19843.0,31329.0,Deokdam,ADC,5,2,7,662,28576,23983.0,10786.0,Kellin,SUP,1,2,12,83,15891,7660.0,7739.0
FOX,KR,HLE,KR,2022 LCK春季赛,2,60.7,Dove,TOP,2,6,6,432,18869,22465.0,49141.0,Croco,JUG,2,5,11,298,17178,11694.0,38872.0,Clozer,MID,1,9,9,530,21997,28565.0,27118.0,Ice,ADC,9,5,5,600,26151,25986.0,20660.0,Kael,SUP,2,7,11,66,12655,4559.0,16617.0,Dudu,TOP,2,2,10,500,24066,28062.0,33649.0,Onfleek,JUG,10,3,15,359,23730,19072.0,48801.0,Karis,MID,2,3,16,464,21819,28815.0,19255.0,Samd,ADC,16,1,8,592,30690,33426.0,12234.0,Vsta,SUP,2,7,18,81,15685,7173.0,25890.0
HLE,KR,NS,KR,2022 LCK春季赛,3,104.6,Dudu,TOP,10,5,14,900,42205,33805.0,95806.0,Onfleek,JUG,6,7,18,574,35200,28495.0,99478.0,Karis,MID,13,9,21,794,39816,56518.0,35787.0,Samd,ADC,16,2,21,1069,50003,55286.0,39376.0,Vsta,SUP,3,8,27,116,24793,15883.0,38192.0,Canna,TOP,10,9,12,1001,45079,76885.0,60831.0,Dread,JUG,7,11,13,554,32750,27649.0,81740.0,Bdd,MID,7,11,13,762,37918,61116.0,47371.0,Ghost,ADC,4,9,16,982,42315,42304.0,43952.0,Effort,SUP,3,8,14,101,22998,10815.0,35493.0
KDF,KR,KT,KR,2022 LCK春季赛,2,67.8,Kiin,TOP,5,7,3,613,26931,40503.0,39205.0,Ellim,JUG,0,9,6,295,17247,10892.0,49375.0,Fate,MID,1,5,7,547,23164,32202.0,27287.0,Teddy,ADC,3,5,5,594,24763,28536.0,21399.0,Hoit,SUP,2,7,8,70,14684,6340.0,21656.0,Rascal,TOP,9,2,7,635,30312,27942.0,57610.0,Cuzz,JUG,1,1,28,382,23770,18823.0,59145.0,Aria,MID,6,0,11,552,27222,25808.0,28198.0,Aiming,ADC,13,1,10,695,33323,37975.0,17833.0,Life,SUP,4,7,13,96,17925,11427.0,27433.0
GEN,KR,KT,KR,2022 LCK春季赛,2,80.3,Doran,TOP,2,10,7,651,28158,34169.0,68825.0,Peanut,JUG,1,3,9,426,22189,18510.0,58569.0,Chovy,MID,3,6,5,739,30051,30295.0,28716.0,Ruler,ADC,7,4,3,852,35131,44518.0,23495.0,Lehends,SUP,0,8,9,74,15424,7446.0,28841.0,Rascal,TOP,6,3,15,660,33314,39682.0,62645.0,Cuzz,JUG,2,3,18,363,24503,19548.0,50812.0,Aria,MID,8,3,16,608,30825,36608.0,30112.0,Aiming,ADC,10,0,12,812,38976,48656.0,25064.0,Life,SUP,5,4,9,73,20069,19234.0,34889.0
DK,KR,KDF,KR,2022 LCK春季赛,2,70.4,Burdol,TOP,4,2,11,636,30108,34917.0,45213.0,Canyon,JUG,5,5,4,427,24130,12176.0,44936.0,Showmaker,MID,4,3,13,660,29304,24074.0,29791.0,Deokdam,ADC,12,3,3,653,32989,39150.0,18918.0,Kellin,SUP,1,2,17,38,16744,8005.0,15233.0,Kiin,TOP,7,4,1,650,27575,25136.0,34208.0,Ellim,JUG,2,6,9,315,19010,13097.0,50156.0,Fate,MID,3,4,5,641,26535,28644.0,35228.0,Teddy,ADC,3,5,5,678,27804,28087.0,26511.0,Hoit,SUP,0,7,8,67,13874,9098.0,23778.0
KDF,KR,T1,KR,2022 LCK春季赛,1,25.1,Kiin,TOP,0,2,4,210,9271,10539.0,18533.0,Ellim,JUG,1,5,3,102,7123,3481.0,21820.0,Fate,MID,2,4,1,202,8360,12596.0,13685.0,Teddy,ADC,1,3,0,192,8722,5378.0,13013.0,Hoit,SUP,0,4,1,11,5019,4966.0,7840.0,Zeus,TOP,2,1,5,184,9773,8568.0,15136.0,Oner,JUG,5,1,5,138,9639,13135.0,18848.0,Faker,MID,6,1,5,179,10732,18200.0,10088.0,Gumayusi,ADC,4,1,5,244,12173,13922.0,9190.0,Keria,SUP,1,0,11,24,8685,9263.0,8118.0
DRX,KR,KDF,KR,2022 LCK春季赛,2,89.3,Kingen,TOP,1,6,17,568,28076,34046.0,85430.0,Pyosik,JUG,10,2,9,493,29264,24006.0,84585.0,Zeka,MID,5,0,12,894,37348,47855.0,37456.0,Deft,ADC,8,1,11,919,39585,55576.0,25900.0,Beryl,SUP,0,5,18,89,18965,12818.0,37020.0,Kiin,TOP,3,5,6,643,31079,30867.0,83588.0,Ellim,JUG,3,6,9,402,25932,25985.0,58925.0,Fate,MID,3,2,3,841,34915,46749.0,28014.0,Teddy,ADC,3,4,6,796,34607,59726.0,27010.0,Hoit,SUP,2,7,5,72,18772,13149.0,35732.0
