player_name,player_team,player_region,matchType,matches_played,minutes_played,matches_won,hero_chosen_1,hero_chosen_2,hero_chosen_3,hero_chosen_4,hero_chosen_5,hero_chosen_6,hero_chosen_7,hero_chosen_8,hero_chosen_9,hero_chosen_10
Shanji,TP,CN,2021季中发展挑战杯,6,212,2,Sett,Jayce,Camille,Jayce,Sett,Trundle,,,,
Decky,BMX,KR,2021季中发展挑战杯,6,226,3,Renekton,Nocturne,Aatrox,Nocturne,Nocturne,Aatrox,,,,
Xiaonabao,BTM,CN,2021季中发展挑战杯,10,302,4,Sett,Renekton,Renekton,Fiora,Fiora,Sett,Sion,Shen,Sett,Jax
Yebo,SDX,CN,2021季中发展挑战杯,5,153,2,Sett,Gangplank,Sett,Volibear,Sett,,,,,
Wayward,TESC,CN,2021季中发展挑战杯,6,252,1,Akali,Sett,Gnar,Leesin,Viego,Sett,,,,
Hery,UPA,CN,2021季中发展挑战杯,6,214,1,Viego,Renekton,Viego,Viego,Leesin,Renekton,,,,
Jjk,DYD,CN,2021季中发展挑战杯,6,184,1,Renekton,Renekton,Renekton,Fiora,Camille,Sett,,,,
1250,JDM,CN,2021季中发展挑战杯,19,578,13,Gwen,Lucian,Renekton,Jayce,Kennen,Aatrox,Ornn,Jayce,Renekton,Ornn
Ray,FB,TR,2021 TCL 夏季赛,10,315,6,Monkeyking,Renekton,Lillia,Gangplank,Gangplank,Lucian,Leesin,Camille,Jayce,Gnar
Oncan,GAL,TR,2021 TCL 夏季赛,18,602,8,Tahmkench,Viego,Monkeyking,Gwen,Drmundo,Renekton,Monkeyking,Jayce,Renekton,Kennen
Sun9,TTY,CN,2021 LDL 夏季赛,21,696,12,Tahmkench,Tahmkench,Trundle,Tahmkench,Tahmkench,Gwen,Leona,Leona,Alistar,Nautilus
Sheng,12,CN,2021 LDL 夏季赛,10,299,2,Camille,Aatrox,Renekton,Camille,Gwen,Jayce,Gnar,Viego,Monkeyking,Gwen
Yskm,IGY,CN,2021 LDL 夏季赛,8,279,4,Jax,Camille,Gwen,Fiora,Jax,Camille,Camille,Irelia,,
Yu,RAP,CN,2021 LDL 夏季赛,4,128,3,Gwen,Tahmkench,Renekton,Renekton,,,,,,
Acheng,LGDY,CN,2021 LDL 夏季赛,7,206,2,Camille,Gragas,Camille,Tahmkench,Camille,Camille,Camille,,,
705,JDM,CN,2021 LDL 夏季赛,4,148,3,Gnar,Renekton,Gnar,Kennen,,,,,,
Morgan,HLE,KR,2021 LCK S11资格赛,11,358,8,Renekton,Irelia,Irelia,Gnar,Gnar,Camille,Renekton,Camille,Camille,Camille
Rich,NS,KR,2021 LCK S11资格赛,3,97,0,Jax,Kennen,Kennen,,,,,,,
Canna,T1,KR,2021 LCK S11资格赛,5,170,3,Kennen,Kennen,Kennen,Kennen,Kennen,,,,,
Xiaohu,RNG,CN,2021 LPL 全球总决赛资格赛,3,93,3,Lucian,Monkeyking,Monkeyking,,,,,,,
Cube,RA,CN,2021 LPL 全球总决赛资格赛,3,92,0,Jax,Jarvaniv,Jayce,,,,,,,
Breathe,WE,CN,2021 LPL 全球总决赛资格赛,7,227,1,Irelia,Sett,Gwen,Kennen,Jayce,Jayce,Irelia,,,
Morgan,HLE,KR,2021 S11 全球总决赛 入围赛,7,205,6,Irelia,Jarvaniv,Irelia,Aatrox,Camille,Irelia,Renekton,,,
Buggax,INF,CR,2021 S11 全球总决赛 入围赛,4,126,0,Jayce,Gnar,Kennen,Graves,,,,,,
Ale,LNG,CN,2021 S11 全球总决赛 入围赛,4,118,4,Monkeyking,Jayce,Fiora,Jax,,,,,,
Boss,UOL,RU,2021 S11 全球总决赛 入围赛,5,154,1,Camille,Monkeyking,Jayce,Camille,Jayce,,,,,
Vizicsacsi,PCE,AU,2021 S11 全球总决赛 入围赛,12,336,5,Renekton,Jayce,Poppy,Sett,Jarvaniv,Shen,Rumble,Gnar,Kennen,Renekton
Guigo,RED,BR,2021 S11 全球总决赛 入围赛,9,259,3,Camille,Monkeyking,Yone,Kennen,Kennen,Gangplank,Kennen,Jax,Camille,
Khan,DK,KR,2021 S11 全球总决赛,19,659,14,Graves,Gwen,Gragas,Graves,Yasuo,Graves,Gragas,Lucian,Graves,Lucian
Xiaohu,RNG,CN,2021 S11 全球总决赛,12,415,7,Gwen,Kennen,Lucian,Jayce,Irelia,Kennen,Gragas,Camille,Gwen,Lucian
Morgan,HLE,KR,2021 S11 全球总决赛,10,356,4,Renekton,Renekton,Irelia,Jarvaniv,Renekton,Aatrox,Renekton,Camille,Camille,Kennen
Ale,LNG,CN,2021 S11 全球总决赛,7,227,3,Jax,Kennen,Gwen,Fiora,Fiora,Camille,Gwen,,,
Canna,T1,KR,2021 S11 全球总决赛,14,443,10,Kennen,Jayce,Kennen,Yasuo,Jayce,Gnar,Gwen,Graves,Jayce,Kennen
Flandre,EDG,CN,2021 S11 全球总决赛,21,714,13,Kennen,Graves,Jayce,Irelia,Graves,Graves,Kennen,Gwen,Graves,Jax
Alphari,TL,US,2021 S11 全球总决赛,7,236,3,Jayce,Gnar,Graves,Jarvaniv,Gnar,Jax,Camille,,,
Odoamne,RGE,EU,2021 S11 全球总决赛,6,208,2,Jayce,Gwen,Jayce,Rumble,Rumble,Graves,,,,
Hanabi,PSG,HK,2021 S11 全球总决赛,6,222,3,Jayce,Gwen,Graves,Gangplank,Gwen,Kennen,,,,
Adam,FNC,EU,2021 S11 全球总决赛,6,228,1,Graves,Olaf,Jayce,Kennen,Olaf,Sett,,,,
Fudge,C9,US,2021 S11 全球总决赛,9,297,2,Graves,Malphite,Jarvaniv,Kennen,Graves,Jayce,Jax,Camille,Gnar,
Evi,DFM,JP,2021 S11 全球总决赛,6,187,0,Poppy,Renekton,Tryndamere,Poppy,Gnar,Sett,,,,
Armut,MDK,EU,2021 S11 全球总决赛,11,410,4,Monkeyking,Jayce,Gnar,Irelia,Gwen,Gnar,Kennen,Gwen,Monkeyking,Gnar
Nuguri,FPX,CN,2021 S11 全球总决赛,6,200,2,Gragas,Graves,Kennen,Jayce,Kennen,Jayce,,,,
Burdol,GEN,KR,2021 S11 全球总决赛,3,113,2,Graves,Irelia,Camille,,,,,,,
Ssumday,100,US,2021 S11 全球总决赛,6,222,3,Kennen,Gangplank,Malphite,Renekton,Graves,Aatrox,,,,
Liang,BYG,TW,2021 S11 全球总决赛 入围赛,12,384,5,Fiora,Kled,Tryndamere,Gnar,Camille,Irelia,Jayce,Irelia,Jayce,Tahmkench
Evi,DFM,JP,2021 S11 全球总决赛 入围赛,5,162,4,Sett,Urgot,Urgot,Gnar,Gnar,,,,,
Fudge,C9,US,2021 S11 全球总决赛 入围赛,8,242,6,Gwen,Gangplank,Monkeyking,Jayce,Gangplank,Jarvaniv,Malphite,Irelia,,
Crazy,GS,TR,2021 S11 全球总决赛 入围赛,9,294,4,Gwen,Renekton,Gnar,Gwen,Kennen,Jayce,Jayce,Kennen,Gwen,
Rascal,GEN,KR,2021 S11 全球总决赛,13,479,8,Renekton,Graves,Renekton,Renekton,Gwen,Renekton,Graves,Kennen,Graves,Kennen
Munian,OMG,CN,2021NEST全国电子竞技大赛,4,134,0,Renekton,Gwen,Aatrox,Aatrox,,,,,,
Myths,BLG,CN,2021NEST全国电子竞技大赛,2,81,2,Gnar,Jax,,,,,,,,
Invincible,NIP,CN,2021NEST全国电子竞技大赛,2,68,2,Gnar,Graves,,,,,,,,
Mikuya,LNG,CN,2021NEST全国电子竞技大赛,1,30,1,Camille,,,,,,,,,
Cube,RA,CN,2021NEST全国电子竞技大赛,1,30,0,Graves,,,,,,,,,
Breathe,WE,CN,2021NEST全国电子竞技大赛,7,208,4,Renekton,Jayce,Irelia,Camille,Jax,Graves,Jax,,,
Neny,IG,CN,2021NEST全国电子竞技大赛,5,124,2,Volibear,Graves,Camille,Kennen,Kennen,,,,,
Pandac,AL,CN,2021NEST全国电子竞技大赛,6,184,2,Renekton,Aatrox,Jax,Aatrox,Volibear,Sion,,,,
Bin,WBG,CN,2021NEST全国电子竞技大赛,5,123,5,Camille,Graves,Jayce,Jax,Graves,,,,,
Nper1,SE,VN,2021 VCS 冬季赛,1,37,1,Jayce,,,,,,,,,
Nper,SE,VN,2021 VCS 冬季赛,21,606,10,Camille,Gwen,Ornn,Aatrox,Kennen,Gwen,Jayce,Gwen,Gwen,Jayce
Yoshino,TF,SG,2021 VCS 冬季赛,18,560,2,Sylas,Ryze,Jayce,Jayce,Gnar,Kennen,Gwen,Camille,Gnar,Irelia
Ryuk,SKY,VN,2021 VCS 冬季赛,34,1050,15,Renekton,Gnar,Tahmkench,Irelia,Jax,Gwen,Renekton,Gnar,Gnar,Renekton
Kiaya1,GAM,VN,2021 VCS 冬季赛,10,302,5,Jax,Jayce,Gnar,Irelia,Jayce,Kennen,Kennen,Graves,Jayce,Sett
Nagiya,TS,VN,2021 VCS 冬季赛,26,746,9,Ornn,Gwen,Ornn,Jayce,Renekton,Renekton,Camille,Jayce,Camille,Renekton
Pun,CES,VN,2021 VCS 冬季赛,34,1014,27,Urgot,Tahmkench,Tahmkench,Ornn,Renekton,Renekton,Kennen,Tahmkench,Tahmkench,Ornn
Hasmed,VKE,VN,2021 VCS 冬季赛,29,897,15,Irelia,Gwen,Gragas,Kennen,Akali,Gnar,Jax,Jax,Kennen,Jayce
Coated,TW,VN,2021 VCS 冬季赛,36,1058,20,Gnar,Renekton,Renekton,Jayce,Graves,Graves,Gwen,Kennen,Camille,Jayce
Kiaya,GAM,VN,2021 VCS 冬季赛,24,720,18,Renekton,Gwen,Gwen,Camille,Jax,Jayce,Graves,Jax,Renekton,Gnar
Hiro02,SE,VN,2021 VCS 冬季赛,24,702,10,Akali,Yone,Sylas,Renekton,Jayce,Sett,Irelia,Sett,Galio,Yasuo
Poss,CES,VN,2021 VCS 冬季赛,2,75,2,Kennen,Camille,,,,,,,,
Marcus,TF,SG,2021 VCS 冬季赛,10,275,1,Leblanc,Graves,Camille,Jax,Gwen,Kennen,Gwen,Gwen,Jax,Jax
Lukalux,HLE.C,KR,KeSPA杯 2021,8,249,5,Urgot,Urgot,Kennen,Aatrox,Kennen,Kennen,Urgot,Urgot,,
Clear,DRX.C,KR,KeSPA杯 2021,4,106,2,Sett,Akali,Renekton,Kennen,,,,,,
Meaning,LSB.C,KR,KeSPA杯 2021,5,148,2,Renekton,Gangplank,Gangplank,Camille,Jayce,,,,,
Thanatos,DK.C,KR,KeSPA杯 2021,12,372,9,Kennen,Malphite,Jayce,Kennen,Aatrox,Jayce,Renekton,Jayce,Kennen,Renekton
Dndn,NS.C,KR,KeSPA杯 2021,2,56,0,Gragas,Ornn,,,,,,,,
Soboro,BRO.C,KR,KeSPA杯 2021,11,342,7,Renekton,Jayce,Camille,Renekton,Jayce,Jayce,Gangplank,Jayce,Jayce,Renekton
Zest,GEN.C,KR,KeSPA杯 2021,3,95,1,Gwen,Gwen,Jayce,,,,,,,
Illlima,AF.C,KR,KeSPA杯 2021,3,98,1,Jayce,Kennen,Kennen,,,,,,,
Ming9,SBT,KR,KeSPA杯 2021,4,111,2,Renekton,Aatrox,Monkeyking,Renekton,,,,,,
Ggul,SEK,KR,KeSPA杯 2021,5,139,2,Gangplank,Gwen,Kennen,Urgot,Kennen,,,,,
Xiaolaohu,FPX,CN,2021 德玛西亚杯,3,99,3,Jayce,Kennen,Renekton,,,,,,,
Shanji,OMG,CN,2022 LPL春季赛,41,1244,20,Rumble,Kennen,Shen,Tryndamere,Kennen,Graves,Tryndamere,Kennen,Rumble,Tryndamere
Xiaolaohu,FPX,CN,2022 LPL春季赛,46,1432,22,Malphite,Camille,Tryndamere,Jayce,Camille,Graves,Jayce,Gwen,Gwen,Fiora
369,JDG,CN,2022 LPL春季赛,52,1635,32,Jayce,Kennen,Sion,Jayce,Jayce,Graves,Kennen,Sion,Jayce,Kennen
Fearness,LGD,CN,2022 LPL春季赛,35,1072,11,Tryndamere,Camille,Jax,Renekton,Gnar,Gwen,Tryndamere,Tryndamere,Akali,Renekton
Cube,RA,CN,2022 LPL春季赛,41,1303,21,Jayce,Gnar,Gwen,Sion,Renekton,Jax,Sion,Jayce,Graves,Jax
Zs,UP,CN,2022 LPL春季赛,24,735,9,Gwen,Gwen,Aatrox,Renekton,Gragas,Monkeyking,Gwen,Jax,Renekton,Renekton
Neny,IG,CN,2022 LPL春季赛,8,250,2,Gragas,Gwen,Graves,Malphite,Gwen,Gwen,Jayce,Gwen,,
Theshy,WBG,CN,2022 LPL春季赛,47,1530,27,Aatrox,Kennen,Kennen,Gnar,Jayce,Gragas,Tryndamere,Jayce,Kennen,Sion
Bin,RNG,CN,2022 LPL春季赛,53,1712,34,Jax,Jayce,Gwen,Gnar,Gnar,Gragas,Kennen,Gwen,Akali,Irelia
Zdz,AL,CN,2022 LPL春季赛,39,1248,13,Jayce,Gnar,Gwen,Graves,Camille,Graves,Gnar,Graves,Kennen,Renekton
Garvey,LGD,CN,2022 LPL春季赛,4,129,0,Gwen,Gnar,Gnar,Corki,,,,,,
Biubiu,WE,CN,2022 LPL春季赛,39,1170,14,Gnar,Gwen,Gwen,Renekton,Gwen,Tryndamere,Gnar,Gnar,Gwen,Gnar
Ale,LNG,CN,2022 LPL春季赛,45,1416,25,Fiora,Jayce,Jayce,Camille,Camille,Jayce,Jayce,Jayce,Sion,Jayce
Zika,IG,CN,2022 LPL春季赛,28,856,10,Jayce,Jayce,Gnar,Jax,Camille,Gwen,Camille,Riven,Jax,Jax
New,TT,CN,2022 LPL春季赛,40,1224,11,Gnar,Camille,Gnar,Gwen,Ryze,Gnar,Gangplank,Gnar,Gnar,Renekton
Zoom,TES,CN,2022 LPL春季赛,13,443,5,Renekton,Ornn,Jayce,Kennen,Gwen,Sett,Renekton,Aatrox,Gragas,Renekton
Breathe,BLG,CN,2022 LPL春季赛,52,1699,29,Graves,Tryndamere,Camille,Graves,Gragas,Kennen,Kennen,Jayce,Gnar,Jayce
Flandre,EDG,CN,2022 LPL春季赛,31,1023,19,Jayce,Jayce,Gragas,Vladimir,Jayce,Jayce,Jayce,Graves,Gnar,Graves
Rich,NIP,CN,2022 LPL春季赛,49,1562,32,Gnar,Gragas,Jayce,Gnar,Gragas,Jayce,Jayce,Malphite,Kennen,Graves
Wayward,TES,CN,2022 LPL春季赛,53,1634,34,Gnar,Tryndamere,Gnar,Irelia,Irelia,Irelia,Gwen,Graves,Kennen,Gnar
Aliez,UP,CN,2022 LPL春季赛,17,567,6,Kennen,Kennen,Malphite,Gnar,Gwen,Kennen,Sion,Camille,Jayce,Kennen
Xiaoxiang,EDG,CN,2022 LPL春季赛,12,334,8,Sylas,Camille,Sylas,Renekton,Gnar,Fiora,Gnar,Gwen,Ornn,Gwen
Kingen,DRX,KR,2022 LCK春季赛,14,502,7,Jayce,Gwen,Jayce,Akshan,Jayce,Gangplank,Gragas,Gnar,Camille,Gwen
Zeus,T1,KR,2022 LCK春季赛,16,569,12,Jayce,Jayce,Gwen,Jayce,Gwen,Jayce,Jayce,Gwen,Gragas,Gragas
Dudu,HLE,KR,2022 LCK春季赛,18,609,7,Gwen,Tryndamere,Jax,Jayce,Gwen,Gwen,Camille,Gragas,Gwen,Graves
Rascal,KT,KR,2022 LCK春季赛,17,590,9,Renekton,Gragas,Renekton,Leesin,Gragas,Leesin,Kennen,Gragas,Leesin,Gwen
Doran,GEN,KR,2022 LCK春季赛,17,577,12,Fiora,Fiora,Jayce,Tryndamere,Gnar,Gragas,Gwen,Gnar,Gragas,Gwen
Canna,NS,KR,2022 LCK春季赛,16,570,8,Gwen,Graves,Graves,Akali,Jayce,Gwen,Graves,Gnar,Gwen,Ornn
Morgan,BRO,KR,2022 LCK春季赛,13,461,4,Akali,Gwen,Gwen,Akali,Gwen,Gragas,Gwen,Gwen,Gragas,Gragas
Dove,FOX,KR,2022 LCK春季赛,19,597,7,Jayce,Jayce,Tryndamere,Tryndamere,Tryndamere,Graves,Gwen,Gragas,Fiora,Akali
Clear,DRX,KR,2022 LCK春季赛,1,30,1,Gwen,,,,,,,,,
Burdol,DK,KR,2022 LCK春季赛,11,386,8,Graves,Graves,Irelia,Jayce,Graves,Akali,Gwen,Gragas,Camille,Gragas
Kiin,KDF,KR,2022 LCK春季赛,13,462,2,Akali,Akshan,Graves,Renekton,Akali,Ryze,Renekton,Gragas,Akali,Jayce
Sw0Rd,BRO,KR,2022 LCK春季赛,3,115,2,Sejuani,Gragas,Gwen,,,,,,,
V1Per,TSM,US,2022 LCS开年锦标赛,4,134,1,Graves,Tryndamere,Vayne,Corki,,,,,,
Tony Top,GG,US,2022 LCS开年锦标赛,5,155,1,Camille,Vladimir,Gwen,Camille,Renekton,,,,,
Kumo,FLY,US,2022 LCS开年锦标赛,5,179,1,Gwen,Sion,Gwen,Ornn,Gragas,,,,,
Bwipo,TL,US,2022 LCS开年锦标赛,12,394,10,Volibear,Gangplank,Graves,Pantheon,Aatrox,Gwen,Graves,Graves,Rengar,Graves
Revenge,IMT,US,2022 LCS开年锦标赛,3,86,0,Akali,Sion,Gwen,,,,,,,
Impact,EG,US,2022 LCS开年锦标赛,12,360,9,Renekton,Gwen,Gwen,Gragas,Gwen,Renekton,Gwen,Kennen,Renekton,Graves
Jenkins,CLG,US,2022 LCS开年锦标赛,7,212,3,Aatrox,Gwen,Gangplank,Gwen,Gwen,Gangplank,Camille,,,
Darshan,C9,US,2022 LCS开年锦标赛,10,312,5,Akshan,Akali,Malphite,Akshan,Akshan,Sion,Graves,Gragas,Sion,Akshan
Ssumday,100,US,2022 LCS开年锦标赛,5,154,3,Gnar,Gwen,Gwen,Renekton,Gnar,,,,,
Bradley,TL,US,2022 LCS开年锦标赛,1,30,1,Akali,,,,,,,,,
Fakegod,DIG,US,2022 LCS开年锦标赛,9,299,3,Jayce,Gragas,Renekton,Gragas,Renekton,Gragas,Gragas,Gwen,Gragas,
Alphari,VIT,EU,2022 LEC 春季赛,19,639,8,Jayce,Camille,Camille,Camille,Gnar,Jax,Gnar,Gangplank,Gangplank,Gnar
Jenax,SK,EU,2022 LEC 春季赛,10,344,3,Graves,Gwen,Gragas,Jayce,Graves,Jayce,Leesin,Gragas,Gragas,Gwen
Brokenblade,G2,EU,2022 LEC 春季赛,29,944,21,Ornn,Ornn,Tryndamere,Gnar,Ornn,Ornn,Tryndamere,Jax,Camille,Irelia
Hirit,MSF,EU,2022 LEC 春季赛,16,483,6,Fiora,Camille,Gnar,Kennen,Camille,Camille,Aatrox,Renekton,Jayce,Gwen
Adam,BDS,FR,2022 LEC 春季赛,10,322,3,Aatrox,Camille,Irelia,Jayce,Olaf,Graves,Gwen,Sion,Irelia,Darius
Odoamne,RGE,EU,2022 LEC 春季赛,23,694,16,Jayce,Gwen,Rumble,Gnar,Ornn,Jayce,Gnar,Gnar,Gnar,Jayce
Armut,MDK,EU,2022 LEC 春季赛,12,412,5,Aatrox,Jayce,Graves,Graves,Graves,Renekton,Akali,Aatrox,Ornn,Ornn
Wunder,FNC,EU,2022 LEC 春季赛,26,830,15,Gangplank,Gragas,Jayce,Camille,Aatrox,Sion,Gangplank,Jayce,Gnar,Camille
Finn,XL,EU,2022 LEC 春季赛,16,548,8,Mordekaiser,Gangplank,Camille,Tryndamere,Irelia,Gnar,Gwen,Graves,Gwen,Jayce
Hoya,DK,KR,2022 LCK春季赛,6,225,3,Gragas,Gragas,Akali,Camille,Graves,Gwen,,,,
Tronthepom,MEC,AU,2022 LCO 春季赛,3,91,1,Vladimir,Tahmkench,Akali,,,,,,,
Tyran,GRV,AU,2022 LCO 春季赛,3,81,0,Sett,Sett,Gragas,,,,,,,
Topoon,CHF,AU,2022 LCO 春季赛,3,92,3,Gwen,Renekton,Gnar,,,,,,,
Winterer,PGG,AU,2022 LCO 春季赛,4,136,1,Aatrox,Gragas,Renekton,Gragas,,,,,,
Lived,KNG,AU,2022 LCO 春季赛,3,92,1,Ornn,Ornn,Aatrox,,,,,,,
Thien,PCE,AU,2022 LCO 春季赛,3,93,3,Graves,Gragas,Gangplank,,,,,,,
Ruin,NSR,AE,2022 TCL 冬季赛,2,68,0,Kennen,Gwen,,,,,,,,
Madly,AUR,TR,2022 TCL 冬季赛,2,74,2,Ornn,Monkeyking,,,,,,,,
Skewer,GAL,TR,2022 TCL 冬季赛,1,23,0,Karma,,,,,,,,,
Nuq,SMB,TR,2022 TCL 冬季赛,2,58,1,Ornn,Gwen,,,,,,,,
Starscreen,IW,TR,2022 TCL 冬季赛,2,72,1,Ornn,Gwen,,,,,,,,
Lot,BJK,TR,2022 TCL 冬季赛,2,66,1,Gwen,Gragas,,,,,,,,
Crazy,GS,TR,2022 TCL 冬季赛,2,66,1,Gragas,Jayce,,,,,,,,
Kebap,GAL,TR,2022 TCL 冬季赛,1,30,0,Gwen,,,,,,,,,
Huni,TSM,US,2022 LCS 春季赛,10,335,2,Graves,Graves,Graves,Tryndamere,Rumble,Gnar,Gwen,Lulu,Graves,Jayce
Kumo,FLY,US,2022 LCS 春季赛,10,355,5,Sion,Tryndamere,Tryndamere,Gragas,Graves,Gwen,Graves,Irelia,Karma,Janna
Bwipo,TL,US,2022 LCS 春季赛,9,295,7,Jax,Lucian,Shyvana,Gragas,Graves,Camille,Graves,Tryndamere,Renekton,
Licorice,GG,US,2022 LCS 春季赛,8,261,1,Gnar,Gnar,Graves,Irelia,Gnar,Gnar,Gwen,Renekton,,
Revenge,IMT,US,2022 LCS 春季赛,11,361,3,Irelia,Tryndamere,Graves,Graves,Graves,Camille,Akali,Graves,Camille,Graves
Jenkins,CLG,US,2022 LCS 春季赛,9,322,4,Kled,Gnar,Kennen,Camille,Graves,Gangplank,Camille,Kennen,Graves,
Impact,EG,US,2022 LCS 春季赛,11,364,5,Sion,Gnar,Akali,Sion,Tryndamere,Akali,Graves,Gragas,Gnar,Tryndamere
Fakegod,DIG,US,2022 LCS 春季赛,10,333,6,Gnar,Gwen,Malphite,Graves,Graves,Gnar,Jayce,Graves,Gwen,Gragas
Summit,C9,US,2022 LCS 春季赛,10,306,9,Tryndamere,Gnar,Gwen,Gnar,Jayce,Graves,Gnar,Gnar,Camille,Gnar
Ino,RJ,JP,2022 LJL春季赛,24,737,19,Aatrox,Renekton,Tryndamere,Camille,Jayce,Aatrox,Renekton,Gnar,Gnar,Gnar
Paz,SG,JP,2022 LJL春季赛,21,656,16,Gnar,Tryndamere,Graves,Gragas,Malphite,Gnar,Graves,Graves,Gwen,Graves
Kinatu,SHG,JP,2022 LJL春季赛,24,812,7,Gnar,Gnar,Monkeyking,Gnar,Graves,Aatrox,Jayce,Akali,Gnar,Gnar
Rayfarky,BC,JP,2022 LJL春季赛,24,766,14,Gangplank,Camille,Gragas,Ornn,Gragas,Gragas,Gragas,Gragas,Gragas,Gragas
Washidai,V3,JP,2022 LJL春季赛,21,636,0,Gnar,Gnar,Gnar,Akali,Akali,Gnar,Camille,Gnar,Gwen,Camille
Evi,DFM,JP,2022 LJL春季赛,19,517,18,Renekton,Yorick,Tryndamere,Aatrox,Gwen,Akali,Tryndamere,Darius,Gnar,Gnar
Yellowyoshi,AXZ,JP,2022 LJL春季赛,10,300,2,Gnar,Camille,Gwen,Malphite,Malphite,Bard,Malphite,Rakan,Urgot,Poppy
Nap,CGA,JP,2022 LJL春季赛,24,763,10,Akali,Gnar,Volibear,Renekton,Kennen,Camille,Renekton,Aatrox,Kennen,Renekton
Tol2,AXZ,JP,2022 LJL春季赛,11,320,3,Sejuani,Sejuani,Tryndamere,Sion,Kennen,Kennen,Kennen,Fiora,Akshan,Draven
Yutapon,DFM,JP,2022 LJL春季赛,21,582,19,Caitlyn,Jinx,Jinx,Caitlyn,Tryndamere,Renekton,Zeri,Jinx,Kaisa,Jinx
Zeus,T1,KR,2022 MSI 季中冠军赛,24,656,18,Jayce,Gnar,Kennen,Gangplank,Jayce,Gnar,Yone,Gwen,Gwen,Gwen
Lonely,AZE,MX,2022 MSI 季中冠军赛,6,150,1,Sion,Gangplank,Gwen,Gnar,Jayce,Rumble,,,,
Biopanther,ORD,AU,2022 MSI 季中冠军赛,8,211,0,Renekton,Urgot,Kayle,Ornn,Urgot,Tryndamere,Poppy,Aatrox,,
Impact,EG,US,2022 MSI 季中冠军赛,20,647,9,Ornn,Ornn,Gangplank,Gangplank,Kennen,Gangplank,Gwen,Ornn,Mordekaiser,Tryndamere
Guigo,RED,BR,2022 MSI 季中冠军赛,6,164,2,Darius,Gwen,Gwen,Aatrox,Camille,Gwen,,,,
Broken Blade,G2,EU,2022 MSI 季中冠军赛,21,626,13,Ornn,Sion,Gangplank,Vladimir,Jax,Gangplank,Gwen,Aatrox,Riven,Ornn
Evi,DFM,JP,2022 MSI 季中冠军赛,6,185,1,Rumble,Urgot,Tryndamere,Sett,Urgot,Ornn,,,,
Starscreen,IW,TR,2022 MSI 季中冠军赛,6,163,1,Garen,Gragas,Vladimir,Tryndamere,Ornn,Mordekaiser,,,,
Hanabi,PSG,HK,2022 MSI 季中冠军赛,13,401,6,Gangplank,Ornn,Kennen,Ornn,Ornn,Gwen,Gnar,Gwen,Ornn,Vladimir
Hasmed,VKE,VN,2022 MSI 季中冠军赛,16,462,6,Camille,Aatrox,Akali,Camille,Gwen,Kennen,Vayne,Kennen,Gwen,Vladimir
Bin,RNG,CN,2022 MSI 季中冠军赛,23,698,19,Gwen,Camille,Gwen,Gnar,Gwen,Gangplank,Gangplank,Gwen,Gwen,Gangplank
Azhi,PSG,HK,2022 MSI 季中冠军赛,3,88,0,Vladimir,Kennen,Akali,,,,,,,
Zika,IG,CN,2022 LPL 夏季赛,43,1285,17,Gwen,Gwen,Gwen,Jax,Jax,Jax,Jax,Jax,Jax,Jax
Xiaolaohu,FPX,CN,2022 LPL 夏季赛,15,450,5,Camille,Gwen,Gwen,Gragas,Kayle,Gwen,Kayle,Aatrox,Kayle,Kayle
Zdz,AL,CN,2022 LPL 夏季赛,37,1140,16,Gnar,Sejuani,Gwen,Gangplank,Gwen,Camille,Jax,Gwen,Gnar,Gangplank
369,JDG,CN,2022 LPL 夏季赛,51,1609,36,Aatrox,Renekton,Gangplank,Sion,Kennen,Aatrox,Gangplank,Sion,Aatrox,Renekton
Zoom,UP,CN,2022 LPL 夏季赛,35,1111,10,Mordekaiser,Ornn,Sejuani,Ornn,Ornn,Kennen,Gragas,Gnar,Sejuani,Gangplank
Ale,LNG,CN,2022 LPL 夏季赛,47,1555,24,Gwen,Jax,Camille,Kennen,Gnar,Gnar,Gnar,Fiora,Gnar,Gnar
Theshy,WBG,CN,2022 LPL 夏季赛,41,1286,22,Gwen,Renekton,Ornn,Gwen,Gnar,Sejuani,Fiora,Kennen,Shyvana,Kennen
Wayward,TES,CN,2022 LPL 夏季赛,49,1612,34,Sejuani,Gnar,Renekton,Gnar,Gnar,Jax,Yone,Gnar,Sejuani,Camille
Xiaoxiang,TT,CN,2022 LPL 夏季赛,13,427,5,Gwen,Akali,Renekton,Kayle,Sejuani,Gwen,Gnar,Gwen,Ornn,Fiora
Cube,RA,CN,2022 LPL 夏季赛,41,1281,14,Renekton,Rumble,Aatrox,Gwen,Jax,Gnar,Gnar,Jayce,Jax,Kennen
Flandre,EDG,CN,2022 LPL 夏季赛,57,1821,35,Aatrox,Gnar,Gnar,Gragas,Gnar,Ornn,Gnar,Kennen,Renekton,Ornn
Breathe,RNG,CN,2022 LPL 夏季赛,45,1382,28,Ornn,Fiora,Gwen,Kennen,Jax,Akali,Renekton,Gangplank,Gragas,Gwen
Fearness,LGD,CN,2022 LPL 夏季赛,34,1104,14,Fiora,Gwen,Fiora,Akali,Gnar,Gnar,Gnar,Kennen,Gwen,Gnar
Biubiu,WE,CN,2022 LPL 夏季赛,26,805,6,Gangplank,Sejuani,Gnar,Gangplank,Sejuani,Gnar,Gwen,Sejuani,Gnar,Sejuani
